,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
44,44,-2.422729012027719,2025-06-21 01:15:12.673521,2025-06-21 01:15:12.923628,0 days 00:00:00.250107,,,,,,,,,,,,,,,,,,,,,,62.0,0.0125,5m,1.0,0.7,1.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
45,45,-9.735321652442089,2025-06-21 01:15:12.943301,2025-06-21 01:15:13.185748,0 days 00:00:00.242447,28.0,0.015,5m,0.6,0.6,2.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
46,46,-3.558130613935173,2025-06-21 01:15:13.203258,2025-06-21 01:15:13.454947,0 days 00:00:00.251689,,,,,,,,,,,,,,,46.0,0.04,4m,1.0,0.7,1.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
47,47,-20.673920500853818,2025-06-21 01:15:13.471669,2025-06-21 01:15:15.334450,0 days 00:00:01.862781,,,,,,,,58.0,0.05,3m,1.0,0.5,1.5,26.0,22.0,0.0225,2m,0.6,0.8,2.5,52.0,36.0,0.0325,3m,0.9,0.8,2.0,52.0,56.0,0.025,4m,0.9,0.9,2.0,22.0,,,,,,,,46.0,0.0225,3m,0.7,0.8,2.5,44.0,64.0,0.05,1m,0.6,0.9,2.5,26.0,,,,,,,,62.0,0.02,3m,0.6,0.9,3.0,18.0,40.0,0.03,5m,0.6,0.9,2.0,50.0,64.0,0.0375,1m,1.0,0.6,1.5,28.0,,,,,,,,0.4,9,COMPLETE
48,48,-28.02456150616308,2025-06-21 01:15:15.356480,2025-06-21 01:15:16.008641,0 days 00:00:00.652161,,,,,,,,,,,,,,,,,,,,,,34.0,0.0225,5m,0.6,0.6,3.0,28.0,38.0,0.0375,1m,0.6,0.6,2.5,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.025,3m,0.7,1.0,1.5,64.0,0.3,3,COMPLETE
49,49,-62.024727243938685,2025-06-21 01:15:16.053026,2025-06-21 01:15:16.508358,0 days 00:00:00.455332,,,,,,,,64.0,0.04,1m,0.5,1.0,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.025,3m,0.7,0.9,2.0,36.0,,,,,,,,,,,,,,,,,,,,,,0.25,2,COMPLETE
50,50,-12.700785768131134,2025-06-21 01:15:16.525663,2025-06-21 01:15:16.783882,0 days 00:00:00.258219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0425,2m,0.7,0.7,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
51,51,-0.46065837891927774,2025-06-21 01:15:16.802874,2025-06-21 01:15:17.059540,0 days 00:00:00.256666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.0175,3m,0.5,0.9,2.5,30.0,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
52,52,-5.690592856219962,2025-06-21 01:15:17.078559,2025-06-21 01:15:17.323141,0 days 00:00:00.244582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0225,4m,0.9,0.9,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
53,53,-7.054022618062235,2025-06-21 01:15:17.342465,2025-06-21 01:15:17.781017,0 days 00:00:00.438552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.045000000000000005,5m,0.6,0.9,2.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.04,5m,0.8,0.6,2.0,30.0,,,,,,,,0.35000000000000003,2,COMPLETE
54,54,-5.609858149499009,2025-06-21 01:15:17.799024,2025-06-21 01:15:18.044665,0 days 00:00:00.245641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.05,4m,0.9,0.8,3.0,22.0,,,,,,,,0.4,1,COMPLETE
55,55,-5.786710997605757,2025-06-21 01:15:18.066696,2025-06-21 01:15:18.493117,0 days 00:00:00.426421,10.0,0.0325,4m,0.9,0.9,2.0,56.0,,,,,,,,,,,,,,,16.0,0.04,3m,0.9,0.9,2.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
56,56,-6.779964730456003,2025-06-21 01:15:18.511141,2025-06-21 01:15:19.140209,0 days 00:00:00.629068,,,,,,,,22.0,0.02,5m,0.9,0.9,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,32.0,0.0425,5m,0.6,0.9,2.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0175,4m,0.8,0.7,3.0,64.0,,,,,,,,,,,,,,,0.35000000000000003,3,COMPLETE
57,57,-8.066315592628706,2025-06-21 01:15:19.160055,2025-06-21 01:15:19.414823,0 days 00:00:00.254768,,,,,,,,,,,,,,,,,,,,,,52.0,0.0425,1m,0.6,0.6,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
58,58,-8.413163370716587,2025-06-21 01:15:19.432871,2025-06-21 01:15:19.871847,0 days 00:00:00.438976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0325,2m,0.9,0.7,1.5,10.0,,,,,,,,,,,,,,,10.0,0.02,4m,0.6,0.6,2.5,32.0,,,,,,,,0.4,2,COMPLETE
59,59,-18.589566401961818,2025-06-21 01:15:19.892148,2025-06-21 01:15:20.151052,0 days 00:00:00.258904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.045000000000000005,1m,0.8,1.0,3.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
60,60,-9.9475986699082,2025-06-21 01:15:20.167135,2025-06-21 01:15:20.788029,0 days 00:00:00.620894,,,,,,,,48.0,0.04,5m,0.6,0.7,2.5,18.0,,,,,,,,,,,,,,,,,,,,,,42.0,0.04,5m,0.6,0.9,2.0,34.0,,,,,,,,40.0,0.02,3m,1.0,1.0,3.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,3,COMPLETE
61,61,-25.236311339918466,2025-06-21 01:15:20.805355,2025-06-21 01:15:21.063156,0 days 00:00:00.257801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.04,1m,0.5,0.6,2.5,50.0,0.35000000000000003,1,COMPLETE
62,62,-0.9036098714068265,2025-06-21 01:15:21.079090,2025-06-21 01:15:21.327344,0 days 00:00:00.248254,,,,,,,,,,,,,,,,,,,,,,44.0,0.027500000000000004,4m,0.9,0.9,1.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
63,63,-10.311988165049177,2025-06-21 01:15:21.343884,2025-06-21 01:15:21.782504,0 days 00:00:00.438620,,,,,,,,,,,,,,,26.0,0.04,5m,1.0,0.6,2.0,26.0,,,,,,,,10.0,0.015,2m,0.7,0.7,1.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
64,64,-5.15128415165024,2025-06-21 01:15:21.799527,2025-06-21 01:15:23.209382,0 days 00:00:01.409855,,,,,,,,,,,,,,,50.0,0.0375,4m,0.6,0.9,3.0,10.0,42.0,0.03,4m,0.9,0.9,1.5,44.0,30.0,0.027500000000000004,5m,1.0,1.0,3.0,54.0,30.0,0.0475,5m,0.5,1.0,2.5,26.0,,,,,,,,10.0,0.035,2m,0.5,0.5,2.5,38.0,22.0,0.02,1m,1.0,0.5,2.0,56.0,38.0,0.015,3m,0.5,0.9,2.5,34.0,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,7,COMPLETE
65,65,-1.313763727609351,2025-06-21 01:15:23.233447,2025-06-21 01:15:23.503106,0 days 00:00:00.269659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.035,5m,0.6,0.9,1.5,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
66,66,-12.36323830297748,2025-06-21 01:15:23.521132,2025-06-21 01:15:24.006318,0 days 00:00:00.485186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.035,5m,0.6,0.9,1.5,40.0,64.0,0.04,2m,0.8,0.7,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2,COMPLETE
67,67,-4.360793005414703,2025-06-21 01:15:24.023830,2025-06-21 01:15:24.268745,0 days 00:00:00.244915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.015,5m,0.6,0.6,2.5,38.0,0.45,1,COMPLETE
68,68,-107.95790572381401,2025-06-21 01:15:24.287757,2025-06-21 01:15:24.714974,0 days 00:00:00.427217,58.0,0.045000000000000005,1m,0.7,0.7,1.5,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.035,5m,0.9,0.9,2.0,10.0,,,,,,,,0.4,2,COMPLETE
69,69,-5.105017061926839,2025-06-21 01:15:24.733509,2025-06-21 01:15:24.983570,0 days 00:00:00.250061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.05,3m,0.5,0.5,2.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
70,70,-55.154073139697715,2025-06-21 01:15:25.003130,2025-06-21 01:15:25.448647,0 days 00:00:00.445517,,,,,,,,46.0,0.02,1m,0.8,0.9,1.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.0425,2m,0.6,0.7,1.5,48.0,,,,,,,,0.15000000000000002,2,COMPLETE
71,71,-10.550008311402982,2025-06-21 01:15:25.468732,2025-06-21 01:15:25.715765,0 days 00:00:00.247033,,,,,,,,,,,,,,,44.0,0.02,2m,0.8,0.6,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
72,72,-1.525671963401138,2025-06-21 01:15:25.734755,2025-06-21 01:15:25.982372,0 days 00:00:00.247617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0425,5m,0.6,0.9,1.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
73,73,-6.706458083953193,2025-06-21 01:15:26.001402,2025-06-21 01:15:26.259085,0 days 00:00:00.257683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.01,2m,0.7,0.8,2.5,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
74,74,-1.5255648119805463,2025-06-21 01:15:26.277966,2025-06-21 01:15:26.520390,0 days 00:00:00.242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0425,5m,0.6,0.9,1.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
75,75,-2.225747471287912,2025-06-21 01:15:26.537185,2025-06-21 01:15:26.970764,0 days 00:00:00.433579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.04,5m,0.6,0.9,1.5,46.0,,,,,,,,,,,,,,,,,,,,,,22.0,0.035,4m,0.9,0.6,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
76,76,-5.400125847810625,2025-06-21 01:15:26.988167,2025-06-21 01:15:27.229663,0 days 00:00:00.241496,,,,,,,,24.0,0.0425,4m,0.9,0.6,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
77,77,-9.993455962802969,2025-06-21 01:15:27.246003,2025-06-21 01:15:27.687413,0 days 00:00:00.441410,,,,,,,,10.0,0.035,3m,0.6,0.7,2.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.03,2m,0.6,0.9,2.5,34.0,,,,,,,,,,,,,,,0.4,2,COMPLETE
78,78,-2.21914666845453,2025-06-21 01:15:27.703894,2025-06-21 01:15:27.951493,0 days 00:00:00.247599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.027500000000000004,5m,0.8,0.8,1.5,46.0,0.5,1,COMPLETE
79,79,-64.08690539941023,2025-06-21 01:15:27.969039,2025-06-21 01:15:28.407915,0 days 00:00:00.438876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.045000000000000005,1m,0.9,0.6,2.0,18.0,36.0,0.0225,1m,0.8,1.0,3.0,24.0,,,,,,,,0.4,2,COMPLETE
80,80,-41.809982976430526,2025-06-21 01:15:28.426116,2025-06-21 01:15:28.678152,0 days 00:00:00.252036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.015,1m,0.8,0.8,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
81,81,-29.28026762336412,2025-06-21 01:15:28.693665,2025-06-21 01:15:28.951089,0 days 00:00:00.257424,42.0,0.02,1m,1.0,1.0,3.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
82,82,-1.8938615240128396,2025-06-21 01:15:28.969605,2025-06-21 01:15:29.218600,0 days 00:00:00.248995,,,,,,,,,,,,,,,,,,,,,,54.0,0.025,4m,0.8,0.8,1.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
83,83,-29.148390405112433,2025-06-21 01:15:29.235967,2025-06-21 01:15:29.490266,0 days 00:00:00.254299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.02,1m,0.6,0.9,2.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
84,84,-11.397597157540323,2025-06-21 01:15:29.507065,2025-06-21 01:15:29.753284,0 days 00:00:00.246219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.015,3m,0.7,0.7,1.5,40.0,,,,,,,,,,,,,,,0.45,1,COMPLETE
85,85,-9.741128090811028,2025-06-21 01:15:29.771405,2025-06-21 01:15:30.206479,0 days 00:00:00.435074,,,,,,,,42.0,0.02,3m,1.0,1.0,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.04,5m,0.9,0.6,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
86,86,-16.37688993877295,2025-06-21 01:15:30.224035,2025-06-21 01:15:31.423312,0 days 00:00:01.199277,,,,,,,,56.0,0.045000000000000005,5m,0.5,0.5,2.5,36.0,,,,,,,,54.0,0.025,4m,0.8,0.8,1.5,34.0,,,,,,,,38.0,0.0425,5m,0.5,1.0,1.5,50.0,20.0,0.0175,5m,0.6,0.9,3.0,22.0,34.0,0.015,3m,0.8,0.8,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0425,1m,0.9,0.6,2.0,30.0,0.5,6,COMPLETE
87,87,-18.473098836084777,2025-06-21 01:15:31.444835,2025-06-21 01:15:31.708497,0 days 00:00:00.263662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.03,1m,0.9,0.6,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
88,88,-17.355584936073228,2025-06-21 01:15:31.726486,2025-06-21 01:15:32.169353,0 days 00:00:00.442867,24.0,0.03,4m,0.5,0.5,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0425,1m,0.9,0.6,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,2,COMPLETE
89,89,-12.464858903648542,2025-06-21 01:15:32.188299,2025-06-21 01:15:34.204960,0 days 00:00:02.016661,,,,,,,,64.0,0.025,4m,0.8,0.8,2.0,22.0,58.0,0.025,1m,0.6,0.9,2.5,42.0,50.0,0.025,4m,0.9,0.9,1.5,34.0,,,,,,,,52.0,0.0375,5m,0.7,0.8,1.5,42.0,52.0,0.0425,2m,0.6,0.9,2.0,36.0,,,,,,,,34.0,0.027500000000000004,5m,0.9,0.9,1.5,18.0,28.0,0.015,2m,0.7,1.0,3.0,18.0,18.0,0.0425,4m,1.0,1.0,3.0,52.0,24.0,0.03,5m,1.0,0.5,2.5,54.0,16.0,0.03,2m,0.7,1.0,2.5,56.0,0.35000000000000003,10,COMPLETE
90,90,-1.3997033215632446,2025-06-21 01:15:34.226909,2025-06-21 01:15:34.477753,0 days 00:00:00.250844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.02,3m,0.6,0.8,1.5,34.0,0.4,1,COMPLETE
91,91,-9.084278409936475,2025-06-21 01:15:34.495268,2025-06-21 01:15:34.734139,0 days 00:00:00.238871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0225,5m,0.6,0.9,1.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
92,92,-2.5661326376137072,2025-06-21 01:15:34.752708,2025-06-21 01:15:34.999598,0 days 00:00:00.246890,,,,,,,,,,,,,,,,,,,,,,58.0,0.0175,4m,0.7,0.7,2.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
93,93,-1.1389930514109632,2025-06-21 01:15:35.021620,2025-06-21 01:15:35.265108,0 days 00:00:00.243488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.0325,5m,0.6,0.9,1.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
94,94,-9.436566885072827,2025-06-21 01:15:35.282135,2025-06-21 01:15:35.522114,0 days 00:00:00.239979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0375,4m,0.6,0.9,1.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
95,95,-21.46808632307453,2025-06-21 01:15:35.543347,2025-06-21 01:15:35.800737,0 days 00:00:00.257390,,,,,,,,22.0,0.035,1m,0.6,0.9,3.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
96,96,-11.41036076346902,2025-06-21 01:15:35.819405,2025-06-21 01:15:36.072975,0 days 00:00:00.253570,,,,,,,,,,,,,,,24.0,0.015,3m,0.7,0.7,1.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
97,97,-28.7116830202586,2025-06-21 01:15:36.090239,2025-06-21 01:15:36.582124,0 days 00:00:00.491885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.0175,4m,0.6,0.6,3.0,36.0,,,,,,,,,,,,,,,36.0,0.0175,1m,0.7,0.8,2.0,36.0,,,,,,,,0.35000000000000003,2,COMPLETE
98,98,-1.3679422381218929,2025-06-21 01:15:36.602153,2025-06-21 01:15:36.877144,0 days 00:00:00.274991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0325,5m,0.6,0.9,1.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
99,99,-16.592521408197314,2025-06-21 01:15:36.897328,2025-06-21 01:15:38.893419,0 days 00:00:01.996091,36.0,0.0375,3m,0.8,0.8,2.5,22.0,52.0,0.015,2m,0.9,0.6,1.5,48.0,42.0,0.045000000000000005,2m,1.0,1.0,3.0,54.0,,,,,,,,30.0,0.015,2m,0.9,0.6,3.0,14.0,,,,,,,,,,,,,,,30.0,0.0325,1m,0.7,0.7,2.5,30.0,16.0,0.05,4m,0.7,0.7,2.5,64.0,56.0,0.05,5m,0.6,0.8,2.0,52.0,,,,,,,,48.0,0.01,4m,0.6,0.9,1.5,20.0,56.0,0.01,3m,0.6,0.8,1.5,20.0,0.3,9,COMPLETE
100,100,-10.837468203369294,2025-06-21 01:15:38.914951,2025-06-21 01:15:39.198382,0 days 00:00:00.283431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0325,2m,0.8,0.8,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
101,101,-3.0186260288329194,2025-06-21 01:15:39.216400,2025-06-21 01:15:39.485151,0 days 00:00:00.268751,,,,,,,,,,,,,,,,,,,,,,28.0,0.035,2m,1.0,1.0,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
102,102,-10.777153956931619,2025-06-21 01:15:39.510695,2025-06-21 01:15:39.777856,0 days 00:00:00.267161,18.0,0.015,5m,0.6,0.9,1.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
