,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
44,44,-3.7858914998379727,2025-06-21 01:29:40.928297,2025-06-21 01:29:41.377384,0 days 00:00:00.449087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.027500000000000004,3m,0.8,0.9,3.0,30.0,,,,,,,,,,,,,,,32.0,0.0175,5m,0.9,0.8,2.0,64.0,,,,,,,,0.5,2,COMPLETE
45,45,-53.224890956323044,2025-06-21 01:29:41.396676,2025-06-21 01:29:42.053930,0 days 00:00:00.657254,,,,,,,,46.0,0.045000000000000005,4m,1.0,1.0,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.0425,1m,0.8,0.5,2.0,24.0,,,,,,,,,,,,,,,24.0,0.0225,4m,0.9,0.9,2.5,20.0,,,,,,,,,,,,,,,0.2,3,COMPLETE
46,46,-16.96484026441328,2025-06-21 01:29:42.081237,2025-06-21 01:29:42.341377,0 days 00:00:00.260140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.01,2m,0.6,0.6,2.0,56.0,,,,,,,,,,,,,,,0.3,1,COMPLETE
47,47,-8.284671368208398,2025-06-21 01:29:42.359670,2025-06-21 01:29:43.003434,0 days 00:00:00.643764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.02,3m,0.9,0.9,2.5,46.0,,,,,,,,56.0,0.0425,5m,0.9,0.7,1.5,32.0,,,,,,,,,,,,,,,24.0,0.0225,3m,0.5,0.5,2.5,24.0,0.25,3,COMPLETE
48,48,-4.186868370301705,2025-06-21 01:29:43.046119,2025-06-21 01:29:43.306499,0 days 00:00:00.260380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.045000000000000005,2m,0.9,0.6,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
49,49,-76.01398916639143,2025-06-21 01:29:43.324575,2025-06-21 01:29:43.805881,0 days 00:00:00.481306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.04,4m,0.9,0.7,2.0,50.0,,,,,,,,32.0,0.0425,1m,0.7,0.9,1.5,32.0,,,,,,,,,,,,,,,0.1,2,COMPLETE
50,50,-6.15141387763703,2025-06-21 01:29:43.827408,2025-06-21 01:29:44.087396,0 days 00:00:00.259988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.02,2m,0.7,0.9,2.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
51,51,-96.57214944343164,2025-06-21 01:29:44.106166,2025-06-21 01:29:44.366786,0 days 00:00:00.260620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.0325,1m,0.7,0.9,1.5,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
52,52,-1.327684294729478,2025-06-21 01:29:44.386815,2025-06-21 01:29:44.631364,0 days 00:00:00.244549,,,,,,,,,,,,,,,,,,,,,,40.0,0.0175,5m,0.9,0.6,1.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
53,53,-23.04702007210683,2025-06-21 01:29:44.648787,2025-06-21 01:29:45.097183,0 days 00:00:00.448396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.01,1m,1.0,0.7,3.0,54.0,,,,,,,,,,,,,,,,,,,,,,28.0,0.0425,1m,0.9,0.5,3.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
54,54,-4.32895688137043,2025-06-21 01:29:45.115698,2025-06-21 01:29:45.362626,0 days 00:00:00.246928,,,,,,,,,,,,,,,26.0,0.05,4m,0.5,0.8,2.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
55,55,-1.7318189830600415,2025-06-21 01:29:45.382654,2025-06-21 01:29:45.644781,0 days 00:00:00.262127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0375,2m,0.8,0.5,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
56,56,-9.097386654021555,2025-06-21 01:29:45.664635,2025-06-21 01:29:46.106988,0 days 00:00:00.442353,,,,,,,,18.0,0.0325,2m,0.5,0.5,2.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.035,2m,0.5,0.6,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
57,57,-18.782394314016006,2025-06-21 01:29:46.124991,2025-06-21 01:29:46.768975,0 days 00:00:00.643984,,,,,,,,,,,,,,,50.0,0.02,1m,0.7,0.9,2.5,12.0,,,,,,,,46.0,0.02,4m,0.5,0.5,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,62.0,0.05,5m,0.6,0.6,1.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,3,COMPLETE
58,58,-11.773458008419842,2025-06-21 01:29:46.802585,2025-06-21 01:29:48.225002,0 days 00:00:01.422417,38.0,0.03,3m,0.9,0.9,2.5,64.0,30.0,0.025,3m,0.8,0.8,2.5,54.0,22.0,0.035,2m,0.8,0.6,2.0,24.0,40.0,0.027500000000000004,5m,0.9,0.6,1.5,20.0,58.0,0.0425,2m,0.8,0.8,2.0,36.0,,,,,,,,56.0,0.05,4m,0.6,0.9,2.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.025,5m,0.9,0.9,2.0,50.0,,,,,,,,0.2,7,COMPLETE
59,59,-1.7709071648838282,2025-06-21 01:29:48.250032,2025-06-21 01:29:48.526506,0 days 00:00:00.276474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.015,5m,1.0,0.9,2.5,56.0,,,,,,,,0.05,1,COMPLETE
60,60,-31.666202886234007,2025-06-21 01:29:48.546518,2025-06-21 01:29:49.024127,0 days 00:00:00.477609,64.0,0.045000000000000005,1m,0.7,0.7,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.04,1m,0.7,0.9,2.5,20.0,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
61,61,-8.18819856885914,2025-06-21 01:29:49.042896,2025-06-21 01:29:49.294077,0 days 00:00:00.251181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.03,3m,0.6,0.7,1.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
62,62,-9.528753838409509,2025-06-21 01:29:49.310000,2025-06-21 01:29:49.560473,0 days 00:00:00.250473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.015,5m,0.9,0.6,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
63,63,-27.325926243887483,2025-06-21 01:29:49.579142,2025-06-21 01:29:49.832585,0 days 00:00:00.253443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0425,1m,0.7,0.8,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
64,64,-5.150304005437693,2025-06-21 01:29:49.851904,2025-06-21 01:29:50.280889,0 days 00:00:00.428985,,,,,,,,,,,,,,,,,,,,,,44.0,0.0175,5m,0.9,0.7,1.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.0225,4m,0.6,0.9,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2,COMPLETE
65,65,-1.5934243512800381,2025-06-21 01:29:50.299913,2025-06-21 01:29:50.548451,0 days 00:00:00.248538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.015,5m,1.0,0.9,2.5,58.0,,,,,,,,0.2,1,COMPLETE
66,66,-82.20338029502936,2025-06-21 01:29:50.566740,2025-06-21 01:29:50.816837,0 days 00:00:00.250097,,,,,,,,58.0,0.0325,1m,0.9,0.6,1.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
67,67,-10.852803425934667,2025-06-21 01:29:50.836864,2025-06-21 01:29:51.270130,0 days 00:00:00.433266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0325,4m,1.0,0.6,3.0,38.0,,,,,,,,46.0,0.04,1m,0.7,0.7,3.0,54.0,0.2,2,COMPLETE
68,68,-57.36637509923362,2025-06-21 01:29:51.287665,2025-06-21 01:29:52.318615,0 days 00:00:01.030950,,,,,,,,48.0,0.045000000000000005,5m,0.6,0.9,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.025,1m,0.9,0.9,2.5,26.0,,,,,,,,42.0,0.0225,4m,0.9,0.7,3.0,20.0,40.0,0.0175,1m,0.5,1.0,2.0,54.0,32.0,0.015,5m,0.9,0.8,3.0,46.0,,,,,,,,0.2,5,COMPLETE
69,69,-9.628341344789733,2025-06-21 01:29:52.337167,2025-06-21 01:29:52.598740,0 days 00:00:00.261573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.03,3m,0.6,0.9,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
70,70,-48.74389048627517,2025-06-21 01:29:52.621003,2025-06-21 01:29:53.880636,0 days 00:00:01.259633,,,,,,,,10.0,0.027500000000000004,1m,0.7,0.7,2.5,20.0,,,,,,,,54.0,0.0175,5m,1.0,0.6,2.0,10.0,26.0,0.0225,1m,0.7,0.7,2.0,40.0,,,,,,,,32.0,0.03,4m,0.5,1.0,1.5,42.0,,,,,,,,22.0,0.035,1m,0.7,0.5,2.5,38.0,56.0,0.035,4m,0.6,0.8,1.5,36.0,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,6,COMPLETE
71,71,-1.0167951070149703,2025-06-21 01:29:53.910421,2025-06-21 01:29:54.158891,0 days 00:00:00.248470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.015,5m,1.0,0.9,2.5,58.0,,,,,,,,0.05,1,COMPLETE
72,72,-0.5674299177442265,2025-06-21 01:29:54.174735,2025-06-21 01:29:54.428009,0 days 00:00:00.253274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.045000000000000005,3m,0.9,0.9,2.0,58.0,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
73,73,-6.2361176963778675,2025-06-21 01:29:54.447010,2025-06-21 01:29:54.887365,0 days 00:00:00.440355,,,,,,,,,,,,,,,30.0,0.035,4m,0.6,0.9,3.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,0.02,5m,0.8,0.8,2.0,24.0,0.3,2,COMPLETE
74,74,-4.682562153227504,2025-06-21 01:29:54.908584,2025-06-21 01:29:55.159504,0 days 00:00:00.250920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.045000000000000005,4m,0.5,1.0,1.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
75,75,-0.6257801046429114,2025-06-21 01:29:55.175252,2025-06-21 01:29:55.419270,0 days 00:00:00.244018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.045000000000000005,3m,0.9,0.9,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
76,76,-5.732662188228793,2025-06-21 01:29:55.436739,2025-06-21 01:29:55.887251,0 days 00:00:00.450512,,,,,,,,,,,,,,,54.0,0.02,2m,0.9,0.6,2.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.015,2m,0.8,0.7,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
77,77,-3.798527930215678,2025-06-21 01:29:55.905453,2025-06-21 01:29:56.160938,0 days 00:00:00.255485,,,,,,,,,,,,,,,20.0,0.045000000000000005,3m,0.6,0.9,2.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
78,78,-3.8479430644635233,2025-06-21 01:29:56.177868,2025-06-21 01:29:56.427182,0 days 00:00:00.249314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.03,5m,0.9,0.6,2.5,48.0,0.25,1,COMPLETE
79,79,-12.427757207926168,2025-06-21 01:29:56.446370,2025-06-21 01:29:56.899101,0 days 00:00:00.452731,,,,,,,,32.0,0.035,4m,0.8,0.8,2.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.015,2m,0.8,0.7,2.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2,COMPLETE
80,80,-8.25408944702965,2025-06-21 01:29:56.917788,2025-06-21 01:29:57.555043,0 days 00:00:00.637255,18.0,0.0225,5m,1.0,1.0,1.5,10.0,60.0,0.0175,5m,1.0,1.0,1.5,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.045000000000000005,3m,0.9,0.9,2.0,64.0,,,,,,,,,,,,,,,,,,,,,,0.3,3,COMPLETE
81,81,-6.918156697920238,2025-06-21 01:29:57.575064,2025-06-21 01:29:57.833230,0 days 00:00:00.258166,,,,,,,,22.0,0.015,2m,0.5,0.5,3.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
82,82,-8.937139633321872,2025-06-21 01:29:57.850888,2025-06-21 01:29:58.095167,0 days 00:00:00.244279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.015,5m,0.6,0.6,2.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
83,83,-16.048378269114465,2025-06-21 01:29:58.112683,2025-06-21 01:29:58.365608,0 days 00:00:00.252925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.025,3m,0.8,0.7,2.5,22.0,,,,,,,,,,,,,,,0.2,1,COMPLETE
84,84,-17.156166410630227,2025-06-21 01:29:58.385060,2025-06-21 01:29:58.837754,0 days 00:00:00.452694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.05,5m,0.8,0.8,2.5,32.0,,,,,,,,54.0,0.045000000000000005,1m,1.0,0.5,1.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
85,85,-0.1648490856573104,2025-06-21 01:29:58.856785,2025-06-21 01:29:59.115752,0 days 00:00:00.258967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0425,2m,0.6,0.9,1.5,26.0,0.25,1,COMPLETE
86,86,-5.310616011590855,2025-06-21 01:29:59.131265,2025-06-21 01:29:59.384102,0 days 00:00:00.252837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.035,3m,1.0,0.5,1.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
87,87,-5.4428167193511126,2025-06-21 01:29:59.401158,2025-06-21 01:30:01.279527,0 days 00:00:01.878369,34.0,0.035,2m,0.5,0.5,2.0,44.0,,,,,,,,,,,,,,,32.0,0.027500000000000004,5m,0.8,0.7,1.5,20.0,,,,,,,,32.0,0.0225,1m,0.9,0.7,2.0,48.0,28.0,0.01,5m,0.6,0.9,3.0,30.0,58.0,0.04,4m,0.7,0.7,1.5,12.0,58.0,0.025,1m,0.9,0.9,2.5,46.0,,,,,,,,10.0,0.045000000000000005,2m,0.9,0.9,1.5,50.0,56.0,0.01,5m,1.0,1.0,2.5,58.0,22.0,0.0425,2m,0.6,0.9,1.5,26.0,0.25,9,COMPLETE
88,88,-9.627629736736534,2025-06-21 01:30:01.301558,2025-06-21 01:30:01.591866,0 days 00:00:00.290308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.0175,2m,0.5,1.0,3.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,1,COMPLETE
89,89,-9.18560235295997,2025-06-21 01:30:01.609163,2025-06-21 01:30:02.046849,0 days 00:00:00.437686,,,,,,,,42.0,0.0475,3m,0.6,0.9,2.5,30.0,,,,,,,,,,,,,,,18.0,0.045000000000000005,4m,0.9,0.9,2.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2,COMPLETE
90,90,-52.01890879247634,2025-06-21 01:30:02.064868,2025-06-21 01:30:02.351607,0 days 00:00:00.286739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.03,1m,0.7,0.7,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
91,91,-15.819955735180141,2025-06-21 01:30:02.372133,2025-06-21 01:30:02.627629,0 days 00:00:00.255496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.01,5m,0.6,0.6,3.0,16.0,,,,,,,,,,,,,,,0.25,1,COMPLETE
92,92,-16.29903208887397,2025-06-21 01:30:02.643646,2025-06-21 01:30:02.897301,0 days 00:00:00.253655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0325,2m,0.7,0.7,2.5,26.0,,,,,,,,,,,,,,,0.2,1,COMPLETE
93,93,-8.744950408240985,2025-06-21 01:30:02.916292,2025-06-21 01:30:03.171142,0 days 00:00:00.254850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.03,2m,0.8,0.9,3.0,34.0,,,,,,,,0.25,1,COMPLETE
94,94,-10.696854557059822,2025-06-21 01:30:03.191254,2025-06-21 01:30:03.648328,0 days 00:00:00.457074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.01,2m,0.6,0.6,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.045000000000000005,3m,1.0,1.0,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
95,95,-7.348020632337596,2025-06-21 01:30:03.666879,2025-06-21 01:30:03.914775,0 days 00:00:00.247896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.045000000000000005,4m,1.0,1.0,3.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
96,96,-39.775452911994,2025-06-21 01:30:03.932136,2025-06-21 01:30:05.955591,0 days 00:00:02.023455,26.0,0.015,4m,0.8,0.8,2.5,18.0,50.0,0.0125,1m,0.9,0.6,2.0,58.0,34.0,0.0225,1m,0.9,0.6,1.5,20.0,56.0,0.015,5m,0.9,0.8,1.5,16.0,28.0,0.03,5m,0.9,1.0,3.0,60.0,,,,,,,,,,,,,,,46.0,0.0325,1m,0.5,0.5,2.5,18.0,44.0,0.035,5m,0.6,0.6,1.5,34.0,60.0,0.045000000000000005,3m,0.9,0.9,2.0,64.0,,,,,,,,56.0,0.0225,4m,1.0,0.9,2.5,46.0,18.0,0.03,2m,0.6,0.9,1.5,16.0,0.2,10,COMPLETE
97,97,-20.02196114185216,2025-06-21 01:30:05.975157,2025-06-21 01:30:06.447079,0 days 00:00:00.471922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0125,4m,0.7,0.7,1.5,42.0,,,,,,,,,,,,,,,,,,,,,,10.0,0.0325,1m,0.7,0.7,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,2,COMPLETE
98,98,-8.412409769431182,2025-06-21 01:30:06.466679,2025-06-21 01:30:06.757520,0 days 00:00:00.290841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.035,2m,0.8,0.8,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
99,99,-8.296278491901234,2025-06-21 01:30:06.777551,2025-06-21 01:30:07.069567,0 days 00:00:00.292016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.025,3m,0.8,0.8,3.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
100,100,-13.179267737818996,2025-06-21 01:30:07.088711,2025-06-21 01:30:07.365151,0 days 00:00:00.276440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.025,3m,0.8,0.8,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,COMPLETE
101,101,-1.276503824833949,2025-06-21 01:30:07.385698,2025-06-21 01:30:07.674024,0 days 00:00:00.288326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.04,2m,0.8,0.5,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
102,102,-3.0984560151911453,2025-06-21 01:30:07.694218,2025-06-21 01:30:07.967345,0 days 00:00:00.273127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.045000000000000005,2m,0.5,1.0,2.0,32.0,0.2,1,COMPLETE
