,number,value,datetime_start,datetime_complete,duration,params_DIAsynprice_DIA_beta_win,params_DIAsynprice_DIA_stop_loss,params_DIAsynprice_DIA_trade_freq,params_DIAsynprice_DIA_z_entry,params_DIAsynprice_DIA_z_exit,params_DIAsynprice_DIA_z_stop_scaler,params_DIAsynprice_DIA_z_win,params_QQQsynprice_QQQ_beta_win,params_QQQsynprice_QQQ_stop_loss,params_QQQsynprice_QQQ_trade_freq,params_QQQsynprice_QQQ_z_entry,params_QQQsynprice_QQQ_z_exit,params_QQQsynprice_QQQ_z_stop_scaler,params_QQQsynprice_QQQ_z_win,params_XLBsynprice_XLB_beta_win,params_XLBsynprice_XLB_stop_loss,params_XLBsynprice_XLB_trade_freq,params_XLBsynprice_XLB_z_entry,params_XLBsynprice_XLB_z_exit,params_XLBsynprice_XLB_z_stop_scaler,params_XLBsynprice_XLB_z_win,params_XLCsynprice_XLC_beta_win,params_XLCsynprice_XLC_stop_loss,params_XLCsynprice_XLC_trade_freq,params_XLCsynprice_XLC_z_entry,params_XLCsynprice_XLC_z_exit,params_XLCsynprice_XLC_z_stop_scaler,params_XLCsynprice_XLC_z_win,params_XLEsynprice_XLE_beta_win,params_XLEsynprice_XLE_stop_loss,params_XLEsynprice_XLE_trade_freq,params_XLEsynprice_XLE_z_entry,params_XLEsynprice_XLE_z_exit,params_XLEsynprice_XLE_z_stop_scaler,params_XLEsynprice_XLE_z_win,params_XLFsynprice_XLF_beta_win,params_XLFsynprice_XLF_stop_loss,params_XLFsynprice_XLF_trade_freq,params_XLFsynprice_XLF_z_entry,params_XLFsynprice_XLF_z_exit,params_XLFsynprice_XLF_z_stop_scaler,params_XLFsynprice_XLF_z_win,params_XLIsynprice_XLI_beta_win,params_XLIsynprice_XLI_stop_loss,params_XLIsynprice_XLI_trade_freq,params_XLIsynprice_XLI_z_entry,params_XLIsynprice_XLI_z_exit,params_XLIsynprice_XLI_z_stop_scaler,params_XLIsynprice_XLI_z_win,params_XLKsynprice_XLK_beta_win,params_XLKsynprice_XLK_stop_loss,params_XLKsynprice_XLK_trade_freq,params_XLKsynprice_XLK_z_entry,params_XLKsynprice_XLK_z_exit,params_XLKsynprice_XLK_z_stop_scaler,params_XLKsynprice_XLK_z_win,params_XLPsynprice_XLP_beta_win,params_XLPsynprice_XLP_stop_loss,params_XLPsynprice_XLP_trade_freq,params_XLPsynprice_XLP_z_entry,params_XLPsynprice_XLP_z_exit,params_XLPsynprice_XLP_z_stop_scaler,params_XLPsynprice_XLP_z_win,params_XLREsynprice_XLRE_beta_win,params_XLREsynprice_XLRE_stop_loss,params_XLREsynprice_XLRE_trade_freq,params_XLREsynprice_XLRE_z_entry,params_XLREsynprice_XLRE_z_exit,params_XLREsynprice_XLRE_z_stop_scaler,params_XLREsynprice_XLRE_z_win,params_XLUsynprice_XLU_beta_win,params_XLUsynprice_XLU_stop_loss,params_XLUsynprice_XLU_trade_freq,params_XLUsynprice_XLU_z_entry,params_XLUsynprice_XLU_z_exit,params_XLUsynprice_XLU_z_stop_scaler,params_XLUsynprice_XLU_z_win,params_XLVsynprice_XLV_beta_win,params_XLVsynprice_XLV_stop_loss,params_XLVsynprice_XLV_trade_freq,params_XLVsynprice_XLV_z_entry,params_XLVsynprice_XLV_z_exit,params_XLVsynprice_XLV_z_stop_scaler,params_XLVsynprice_XLV_z_win,params_XLYsynprice_XLY_beta_win,params_XLYsynprice_XLY_stop_loss,params_XLYsynprice_XLY_trade_freq,params_XLYsynprice_XLY_z_entry,params_XLYsynprice_XLY_z_exit,params_XLYsynprice_XLY_z_stop_scaler,params_XLYsynprice_XLY_z_win,params_buffer_capital,params_pairs_to_trade,state
45,45,-27.836794269991213,2025-06-21 01:30:58.247343,2025-06-21 01:30:58.900018,0 days 00:00:00.652675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.0175,2m,0.7,0.7,1.5,36.0,,,,,,,,44.0,0.025,1m,0.7,0.7,1.5,36.0,60.0,0.0475,5m,0.7,1.0,2.5,34.0,0.5,3,COMPLETE
46,46,-21.436009543085515,2025-06-21 01:30:58.917215,2025-06-21 01:30:59.184384,0 days 00:00:00.267169,,,,,,,,,,,,,,,20.0,0.0325,1m,0.9,0.7,1.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,COMPLETE
47,47,-8.82897617552237,2025-06-21 01:30:59.202001,2025-06-21 01:30:59.650719,0 days 00:00:00.448718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.04,3m,0.9,0.9,1.5,54.0,,,,,,,,20.0,0.0325,4m,0.6,0.6,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
48,48,-14.788521472227073,2025-06-21 01:30:59.670823,2025-06-21 01:30:59.929957,0 days 00:00:00.259134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.02,2m,0.7,0.7,2.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,COMPLETE
49,49,-8.022534246656095,2025-06-21 01:30:59.947542,2025-06-21 01:31:00.397202,0 days 00:00:00.449660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.045000000000000005,3m,0.6,0.8,1.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0225,4m,0.8,0.5,2.0,50.0,0.05,2,COMPLETE
50,50,-9.487379759817939,2025-06-21 01:31:00.416293,2025-06-21 01:31:01.260492,0 days 00:00:00.844199,24.0,0.04,3m,0.8,0.5,2.5,46.0,,,,,,,,,,,,,,,,,,,,,,34.0,0.0375,5m,0.5,0.9,2.5,24.0,,,,,,,,,,,,,,,,,,,,,,44.0,0.02,3m,0.6,0.6,1.5,58.0,,,,,,,,,,,,,,,,,,,,,,50.0,0.0225,2m,0.6,0.7,3.0,20.0,0.15000000000000002,4,COMPLETE
51,51,-7.906842275901953,2025-06-21 01:31:01.280360,2025-06-21 01:31:01.533438,0 days 00:00:00.253078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.02,4m,0.7,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
52,52,-1.8988631603711656,2025-06-21 01:31:01.550106,2025-06-21 01:31:01.796227,0 days 00:00:00.246121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0425,1m,0.5,0.5,2.5,48.0,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
53,53,-10.746353537834816,2025-06-21 01:31:01.813032,2025-06-21 01:31:02.060035,0 days 00:00:00.247003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0225,2m,0.5,0.7,2.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,COMPLETE
54,54,-7.449095528910475,2025-06-21 01:31:02.078019,2025-06-21 01:31:02.509919,0 days 00:00:00.431900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0375,5m,0.6,0.6,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0425,3m,0.9,0.8,2.0,46.0,0.45,2,COMPLETE
55,55,-29.372320729959256,2025-06-21 01:31:02.530495,2025-06-21 01:31:03.973470,0 days 00:00:01.442975,,,,,,,,34.0,0.027500000000000004,1m,0.9,0.6,2.5,32.0,42.0,0.02,4m,0.8,1.0,3.0,48.0,,,,,,,,48.0,0.03,5m,0.9,0.5,3.0,44.0,,,,,,,,,,,,,,,10.0,0.0225,3m,0.9,0.9,3.0,20.0,28.0,0.04,2m,0.6,0.9,2.0,10.0,32.0,0.0425,1m,0.5,0.5,2.5,48.0,,,,,,,,18.0,0.015,1m,1.0,1.0,3.0,18.0,,,,,,,,0.5,7,COMPLETE
56,56,-15.755510809874352,2025-06-21 01:31:03.999005,2025-06-21 01:31:04.678578,0 days 00:00:00.679573,,,,,,,,54.0,0.015,2m,0.6,0.9,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.027500000000000004,1m,0.9,0.6,2.5,42.0,,,,,,,,,,,,,,,,,,,,,,38.0,0.03,5m,0.6,0.9,2.5,26.0,0.4,3,COMPLETE
57,57,-8.31444171343045,2025-06-21 01:31:04.708082,2025-06-21 01:31:04.959612,0 days 00:00:00.251530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0325,2m,0.5,0.5,2.0,58.0,,,,,,,,0.45,1,COMPLETE
58,58,-2.466731315494135,2025-06-21 01:31:04.977480,2025-06-21 01:31:05.420154,0 days 00:00:00.442674,,,,,,,,,,,,,,,64.0,0.0325,4m,1.0,0.5,2.0,58.0,,,,,,,,,,,,,,,26.0,0.025,2m,0.6,0.7,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2,COMPLETE
59,59,-5.780223932891129,2025-06-21 01:31:05.439934,2025-06-21 01:31:05.878243,0 days 00:00:00.438309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.02,5m,0.9,0.9,2.5,52.0,,,,,,,,52.0,0.0175,3m,0.9,0.6,1.5,42.0,0.25,2,COMPLETE
60,60,-9.968564575672085,2025-06-21 01:31:05.895237,2025-06-21 01:31:06.339733,0 days 00:00:00.444496,50.0,0.025,4m,0.6,0.9,1.5,20.0,,,,,,,,64.0,0.0325,4m,1.0,0.5,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2,COMPLETE
61,61,-3.8553865223959907,2025-06-21 01:31:06.357466,2025-06-21 01:31:06.606564,0 days 00:00:00.249098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.01,4m,0.6,0.9,2.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,COMPLETE
62,62,-2.080343232112104,2025-06-21 01:31:06.625108,2025-06-21 01:31:06.936011,0 days 00:00:00.310903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.025,2m,0.6,0.7,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
63,63,-7.510083841717752,2025-06-21 01:31:06.957044,2025-06-21 01:31:07.232907,0 days 00:00:00.275863,,,,,,,,10.0,0.05,3m,0.9,0.7,1.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
64,64,-4.633482013379673,2025-06-21 01:31:07.252614,2025-06-21 01:31:07.527366,0 days 00:00:00.274752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.035,1m,0.5,0.5,2.5,54.0,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
65,65,-2.575096954296915,2025-06-21 01:31:07.546393,2025-06-21 01:31:08.012150,0 days 00:00:00.465757,,,,,,,,,,,,,,,58.0,0.045000000000000005,4m,0.9,0.6,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0325,4m,0.9,0.6,2.5,56.0,0.1,2,COMPLETE
66,66,-7.446114440523281,2025-06-21 01:31:08.030318,2025-06-21 01:31:08.314418,0 days 00:00:00.284100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.015,4m,0.7,0.8,2.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
67,67,-43.365024858702256,2025-06-21 01:31:08.334967,2025-06-21 01:31:08.818608,0 days 00:00:00.483641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0375,1m,0.6,0.9,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.02,3m,0.6,0.6,1.5,20.0,,,,,,,,,,,,,,,0.2,2,COMPLETE
68,68,-3.985894384241251,2025-06-21 01:31:08.836773,2025-06-21 01:31:09.102798,0 days 00:00:00.266025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,0.045000000000000005,4m,0.8,0.8,2.5,44.0,,,,,,,,0.25,1,COMPLETE
69,69,-17.462791498646354,2025-06-21 01:31:09.122333,2025-06-21 01:31:10.407503,0 days 00:00:01.285170,,,,,,,,26.0,0.0375,4m,0.7,1.0,3.0,34.0,,,,,,,,60.0,0.01,1m,0.5,1.0,3.0,64.0,28.0,0.01,3m,0.8,1.0,1.5,10.0,,,,,,,,,,,,,,,44.0,0.045000000000000005,2m,0.9,0.9,2.5,34.0,10.0,0.045000000000000005,4m,0.7,0.7,3.0,24.0,,,,,,,,,,,,,,,32.0,0.025,5m,0.9,0.9,3.0,34.0,,,,,,,,0.2,6,COMPLETE
70,70,-60.32523682921897,2025-06-21 01:31:10.436029,2025-06-21 01:31:10.896876,0 days 00:00:00.460847,,,,,,,,40.0,0.0225,1m,0.5,0.5,2.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.02,1m,0.9,0.6,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35000000000000003,2,COMPLETE
71,71,-5.582372010900728,2025-06-21 01:31:10.914385,2025-06-21 01:31:11.367110,0 days 00:00:00.452725,50.0,0.0225,2m,0.9,0.7,2.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.03,4m,0.9,0.6,2.5,56.0,0.1,2,COMPLETE
72,72,-0.7632228925838267,2025-06-21 01:31:11.385696,2025-06-21 01:31:11.638912,0 days 00:00:00.253216,,,,,,,,,,,,,,,58.0,0.045000000000000005,4m,0.9,0.6,2.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
73,73,-1.8190224468128275,2025-06-21 01:31:11.656658,2025-06-21 01:31:11.898693,0 days 00:00:00.242035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.015,5m,1.0,1.0,1.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
74,74,-2.3696393687136528,2025-06-21 01:31:11.915610,2025-06-21 01:31:12.171109,0 days 00:00:00.255499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.0225,2m,0.6,0.8,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
75,75,-97.34677121170597,2025-06-21 01:31:12.188135,2025-06-21 01:31:12.444705,0 days 00:00:00.256570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.04,1m,0.6,0.6,2.0,34.0,,,,,,,,,,,,,,,0.1,1,COMPLETE
76,76,-1.329896799409141,2025-06-21 01:31:12.461739,2025-06-21 01:31:12.722431,0 days 00:00:00.260692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0425,1m,0.6,0.6,3.0,42.0,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
77,77,-6.141625728494519,2025-06-21 01:31:12.739291,2025-06-21 01:31:12.987602,0 days 00:00:00.248311,20.0,0.04,5m,0.9,0.9,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
78,78,-8.068330168064053,2025-06-21 01:31:13.004850,2025-06-21 01:31:13.249796,0 days 00:00:00.244946,,,,,,,,48.0,0.03,3m,0.8,0.8,2.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
79,79,-8.768427085285218,2025-06-21 01:31:13.266609,2025-06-21 01:31:15.366228,0 days 00:00:02.099619,,,,,,,,56.0,0.045000000000000005,2m,0.6,0.9,3.0,28.0,,,,,,,,,,,,,,,56.0,0.0425,4m,0.9,0.6,1.5,56.0,24.0,0.035,2m,0.6,0.6,2.0,34.0,20.0,0.035,2m,0.8,0.7,3.0,46.0,22.0,0.025,4m,0.6,0.6,2.0,52.0,60.0,0.015,5m,1.0,1.0,1.5,56.0,42.0,0.0425,1m,0.6,0.6,3.0,42.0,10.0,0.027500000000000004,2m,0.9,0.9,2.5,18.0,18.0,0.045000000000000005,3m,0.6,0.6,1.5,16.0,32.0,0.04,2m,0.6,0.9,2.0,10.0,0.05,10,COMPLETE
80,80,-8.959334494540029,2025-06-21 01:31:15.386434,2025-06-21 01:31:15.647523,0 days 00:00:00.261089,,,,,,,,16.0,0.015,5m,0.9,0.6,1.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
81,81,-7.834230968311467,2025-06-21 01:31:15.664377,2025-06-21 01:31:15.916842,0 days 00:00:00.252465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.025,3m,0.5,1.0,1.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
82,82,-18.11505084305945,2025-06-21 01:31:15.933346,2025-06-21 01:31:16.184778,0 days 00:00:00.251432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.0175,1m,0.7,0.7,2.0,58.0,,,,,,,,0.15000000000000002,1,COMPLETE
83,83,-4.798648528341235,2025-06-21 01:31:16.201293,2025-06-21 01:31:16.453230,0 days 00:00:00.251937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.035,3m,1.0,0.7,2.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
84,84,-1.5457035884144392,2025-06-21 01:31:16.473326,2025-06-21 01:31:16.721294,0 days 00:00:00.247968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.025,5m,0.9,0.9,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
85,85,-92.54829965831946,2025-06-21 01:31:16.739897,2025-06-21 01:31:17.185041,0 days 00:00:00.445144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.0325,5m,1.0,0.5,2.5,56.0,56.0,0.035,1m,0.7,0.7,1.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,2,COMPLETE
86,86,-56.5084173715771,2025-06-21 01:31:17.203544,2025-06-21 01:31:17.471969,0 days 00:00:00.268425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.045000000000000005,1m,0.9,0.5,1.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000002,1,COMPLETE
87,87,-12.3023201885496,2025-06-21 01:31:17.491995,2025-06-21 01:31:18.522086,0 days 00:00:01.030091,,,,,,,,,,,,,,,,,,,,,,20.0,0.025,4m,0.6,0.9,2.5,46.0,,,,,,,,,,,,,,,,,,,,,,42.0,0.015,5m,1.0,1.0,3.0,20.0,,,,,,,,32.0,0.045000000000000005,1m,0.5,0.5,3.0,42.0,32.0,0.045000000000000005,4m,0.7,0.7,3.0,44.0,58.0,0.03,2m,0.8,0.8,2.5,24.0,,,,,,,,0.05,5,COMPLETE
88,88,-10.660179890949136,2025-06-21 01:31:18.542106,2025-06-21 01:31:18.786856,0 days 00:00:00.244750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.045000000000000005,4m,0.5,0.5,2.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,COMPLETE
89,89,-10.146379382342676,2025-06-21 01:31:18.805999,2025-06-21 01:31:19.265685,0 days 00:00:00.459686,,,,,,,,34.0,0.025,2m,0.7,0.7,2.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.025,5m,0.9,0.9,1.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2,COMPLETE
90,90,-0.40800919586711604,2025-06-21 01:31:19.282982,2025-06-21 01:31:19.530957,0 days 00:00:00.247975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.025,5m,1.0,1.0,3.0,46.0,,,,,,,,0.1,1,COMPLETE
91,91,-0.11012637515916614,2025-06-21 01:31:19.549977,2025-06-21 01:31:19.804870,0 days 00:00:00.254893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.02,4m,0.8,0.5,2.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
92,92,-1.070959831598274,2025-06-21 01:31:19.821587,2025-06-21 01:31:20.079807,0 days 00:00:00.258220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.05,1m,0.7,0.7,3.0,52.0,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
93,93,-8.24022883356118,2025-06-21 01:31:20.096845,2025-06-21 01:31:20.341028,0 days 00:00:00.244183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.035,5m,1.0,1.0,1.5,36.0,,,,,,,,,,,,,,,0.1,1,COMPLETE
94,94,-8.216250490701649,2025-06-21 01:31:20.359030,2025-06-21 01:31:20.796522,0 days 00:00:00.437492,,,,,,,,60.0,0.035,5m,0.8,0.8,2.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.015,5m,1.0,1.0,1.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2,COMPLETE
95,95,-41.181415956064754,2025-06-21 01:31:20.814453,2025-06-21 01:31:21.069851,0 days 00:00:00.255398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.045000000000000005,1m,0.7,0.8,1.5,40.0,0.05,1,COMPLETE
96,96,-19.512397588783625,2025-06-21 01:31:21.088409,2025-06-21 01:31:22.534782,0 days 00:00:01.446373,,,,,,,,28.0,0.045000000000000005,4m,1.0,1.0,3.0,52.0,,,,,,,,,,,,,,,64.0,0.025,5m,0.8,0.6,2.0,40.0,38.0,0.02,4m,0.8,0.5,2.5,18.0,54.0,0.0425,4m,0.7,0.8,2.0,36.0,56.0,0.027500000000000004,1m,0.8,0.8,2.0,44.0,56.0,0.0225,5m,0.8,0.8,2.0,52.0,60.0,0.05,1m,0.7,0.7,3.0,52.0,,,,,,,,,,,,,,,,,,,,,,0.1,7,COMPLETE
97,97,-3.95662831856916,2025-06-21 01:31:22.561439,2025-06-21 01:31:22.832556,0 days 00:00:00.271117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.04,5m,0.7,0.7,2.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
98,98,-0.8511511593473753,2025-06-21 01:31:22.851116,2025-06-21 01:31:23.131608,0 days 00:00:00.280492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.04,1m,0.6,0.6,3.0,58.0,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
99,99,-16.56803116402257,2025-06-21 01:31:23.150106,2025-06-21 01:31:23.599783,0 days 00:00:00.449677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0175,2m,0.6,0.6,3.0,12.0,,,,,,,,,,,,,,,34.0,0.025,3m,0.5,0.5,2.5,52.0,,,,,,,,,,,,,,,0.05,2,COMPLETE
100,100,-115.16128038362774,2025-06-21 01:31:23.617809,2025-06-21 01:31:23.869169,0 days 00:00:00.251360,,,,,,,,38.0,0.0125,1m,0.5,0.5,1.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
101,101,-3.837125942169547,2025-06-21 01:31:23.885548,2025-06-21 01:31:24.134459,0 days 00:00:00.248911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.027500000000000004,4m,1.0,0.8,1.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1,COMPLETE
102,102,-7.828143388940369,2025-06-21 01:31:24.151806,2025-06-21 01:31:24.404529,0 days 00:00:00.252723,,,,,,,,,,,,,,,,,,,,,,34.0,0.015,2m,0.6,0.9,3.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
103,103,-3.813083042077018,2025-06-21 01:31:24.421779,2025-06-21 01:31:24.876159,0 days 00:00:00.454380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.04,1m,0.6,0.6,3.0,58.0,,,,,,,,14.0,0.0225,5m,1.0,1.0,3.0,44.0,,,,,,,,0.1,2,COMPLETE
104,104,-1.7904644993263583,2025-06-21 01:31:24.893512,2025-06-21 01:31:25.147435,0 days 00:00:00.253923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.015,5m,0.9,1.0,1.5,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,COMPLETE
