date,time,PRICE_XLKsynprice_XLKsynprice_ON_XLK,PRICE_XLK_XLKsynprice_ON_XLK,BETA_XLKsynprice_ON_XLK,SPREAD_XLKsynprice_ON_XLK,Z_XLKsynprice_ON_XLK,Z_VOL_XLKsynprice_ON_XLK,market_close,SIGNAL_XLKsynprice_ON_XLK,POS_XLKsynprice_ON_XLK,POS_BETA_XLKsynprice_ON_XLK,PAIR_BASE_XLKsynprice_ON_XLK,PAIR_RET_XLKsynprice_ON_XLK,SL_XLKsynprice_ON_XLK,LOSS_XLKsynprice_ON_XLK,COOLDOWN_XLKsynprice_ON_XLK,CAPITAL_XLKsynprice_ON_XLK,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-10-12,19:49:00.000000000,162.2079609712184,116.81,,,,,0,0.0,1.0,1.3794242942836819,323.33851278649524,-0.000010242984146612428,0.0,-0.0005955187661760286,0.0,0.8945914351927572,0.09935997731106982,0.993951412503827,-9.21905754724824e-6
2022-10-12,19:50:00.000000000,162.1682817741534,116.78,,,,,0,0.0,1.0,1.3794242942836819,323.2574508606018,5.268570541800019e-6,0.0,-0.000605755650433415,0.0,0.8945961484108397,0.09935997731106982,0.9939561257219095,4.741899878801057e-6
2022-10-12,19:51:00.000000000,162.1922894024173,116.82,1.4924553941708387,-12.156349744620087,-1.1176640964950415,1.6279699766145619,0,0.0,1.0,1.3794242942836819,323.336635460637,-0.00009642266071345744,0.0,-0.0006004902713578897,0.0,0.8945098890699459,0.09935997731106982,0.9938698663810157,-0.00008678385158212143
2022-10-12,19:52:00.000000000,162.23585622939197,116.8392,,,,,0,0.0,1.0,1.3794242942836819,323.4066872340619,0.000052830018782374663,0.0,-0.0006968550312016486,0.0,0.8945571460441865,0.09935997731106982,0.9939171233552563,0.00004754845260843829
2022-10-12,19:53:00.000000000,162.1291884809936,116.78,,,,,0,0.0,1.0,1.3794242942836819,323.218357567442,-0.00007732007767261514,0.0,-0.0006440618272836041,0.0,0.8944879788161717,0.09935997731106982,0.9938479561272415,-0.00006959053867716932
2022-10-12,19:54:00.000000000,162.16480880523827,116.81,1.4955563827660263,-12.531132265661284,-1.1033594729754848,1.6164154383733331,0,0.0,1.0,1.3794242942836819,323.2953606205151,-0.000017828209471770004,0.0,-0.0007213321060457467,0.0,0.8944720316971154,0.09935997731106982,0.9938320090081852,-0.000016045833729358995
2022-10-12,19:55:00.000000000,162.06201584244215,116.73,,,,,0,0.0,1.0,1.3794242942836819,323.0822137141763,0.00002338722316355908,0.0,-0.0007391474554576671,0.0,0.8944929509141344,0.09935997731106982,0.9938529282252042,0.000021049047353428715
2022-10-12,19:56:00.000000000,161.9945419896096,116.67,,,,,0,0.0,1.0,1.3794242942836819,322.93197440368675,0.00004733038271795133,0.0,-0.0007157775189003956,0.0,0.8945352876078397,0.09935997731106982,0.9938952649189096,0.00004259855005000672
2022-10-12,19:57:00.000000000,161.99319144026853,116.699,1.4913300840402206,-12.043538037141161,-1.0440544572351484,1.5971591530675537,0,0.0,1.0,1.3794242942836819,322.9706271588799,-0.000128057476970626,0.0,-0.0006684810142063569,0.0,0.8944207356758475,0.09935997731106982,0.9937807129869173,-0.00011525553650929763
2022-10-12,19:58:00.000000000,161.89203612356502,116.62,,,,,0,0.0,1.0,1.3794242942836819,322.760497322928,0.000024210259037065547,0.0,-0.0007964528871848842,0.0,0.8944423898335463,0.09935997731106982,0.9938023671446161,0.00002178967393495905
2022-10-12,19:59:00.000000000,161.77476642853742,116.56,,,,,0,0.0,1.0,1.3794242942836819,322.56046217024334,-0.00010690353267126478,0.0,-0.0007722619104785222,0.0,0.0,0.9931640136831658,0.9931640136831658,-0.0006423344143206961
2022-10-12,20:00:00.000000000,161.8072182208587,116.56,1.481816981574431,-10.913369151457005,-0.9545357109724703,1.5721768932379865,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.000879082885623439,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:30:00.000000000,157.43993176723342,113.5,1.4379286228922625,-5.764966931038373,-0.654861064086433,1.5274429672632055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:31:00.000000000,157.42429298991823,113.43,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:32:00.000000000,156.98844582337324,113.1,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:33:00.000000000,157.41682771253892,113.31,1.3996329903449114,-1.1755864234430078,-0.3992107240091674,1.4723331183431176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:34:00.000000000,157.57628803817624,113.59,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:35:00.000000000,157.19645837148462,113.29,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:36:00.000000000,157.21785698278933,113.21,1.3919389913639102,-0.3635562295189345,-0.355816670710987,1.4360447960738056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:37:00.000000000,157.39863793940512,113.38,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:38:00.000000000,157.77859059176666,113.61,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:39:00.000000000,157.56196990368926,113.495,1.39138518674814,-0.3532918662909026,-0.3506935072964358,1.4246064296090373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:40:00.000000000,157.39418166772586,113.34,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:41:00.000000000,157.73971272227968,113.75,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:42:00.000000000,157.8878188713864,113.9401,1.406109924451757,-2.3244865316392236,-0.4532220057788042,1.418163295234596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:43:00.000000000,157.6785993662687,113.7,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:44:00.000000000,157.43962525149942,113.57,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:45:00.000000000,157.40924356236687,113.5993,1.4181656382870789,-3.6933802310985016,-0.5147527950436286,1.4179326438452153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:46:00.000000000,157.7304121155385,113.87,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:47:00.000000000,157.9532082201755,113.96,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:48:00.000000000,157.99620428313509,113.96,1.422994932153542,-4.168298185082563,-0.521895961005311,1.4173396934782,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:49:00.000000000,158.28711079345618,114.13,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:50:00.000000000,158.38104582964448,114.24,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:51:00.000000000,158.2414503559862,114.1325,1.426531223720599,-4.572124535305051,-0.5236832432391574,1.4154970143224168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:52:00.000000000,158.70149929314746,114.5,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:53:00.000000000,158.80101541318285,114.56,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:54:00.000000000,158.51295513409465,114.3,1.4278168749164293,-4.686513668853223,-0.5067934913518484,1.4074340316667426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:55:00.000000000,158.30223449766754,114.155,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:56:00.000000000,158.27388984668372,114.1575,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:57:00.000000000,158.37376812065787,114.22,1.4297847761027258,-4.936249005795474,-0.49574084603286817,1.3907157364441012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:58:00.000000000,158.52070453057362,114.32,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,13:59:00.000000000,158.8661715270183,114.56,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:00:00.000000000,158.92627162677212,114.58,1.4296540512620985,-4.883489566839131,-0.46605358935636193,1.3614579551313284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:01:00.000000000,159.00196077728845,114.64,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:02:00.000000000,158.94023782008927,114.55,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:03:00.000000000,158.88816639344373,114.52,1.428569044632608,-4.711560597882539,-0.42740389939051765,1.3085688973727057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:04:00.000000000,159.2873716170416,114.84,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:05:00.000000000,159.49008737811002,115.02,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:06:00.000000000,159.36112433131197,114.88,1.4275807758706816,-4.639355200711918,-0.39264905969451336,1.234268349590145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:07:00.000000000,159.23219425040105,114.8,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:08:00.000000000,159.69318574836035,115.19,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:09:00.000000000,159.77853029111313,115.19,1.4282160669716442,-4.737678463350562,-0.36624327069374124,1.1279320158309698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:10:00.000000000,159.6873307772948,115.065,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:11:00.000000000,159.78288301188567,115.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:12:00.000000000,160.05193946058438,115.37,1.4276133977317822,-4.6518182357313265,-0.3264440231958463,1.0182753395227755,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:13:00.000000000,160.0058609426,115.41,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:14:00.000000000,160.14522375099708,115.59,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:15:00.000000000,160.03563170972657,115.48,1.4256973672651085,-4.603900262048171,-0.28723627511721245,0.9320672565960856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:16:00.000000000,159.97799550505252,115.4,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:17:00.000000000,159.9812431097287,115.43,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:18:00.000000000,159.83609135007075,115.27,1.4261400001219149,-4.555066463982371,-0.24533449470125682,0.8542675259029906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:19:00.000000000,159.51223490439946,115.06,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:20:00.000000000,159.4536105408007,115.01,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:21:00.000000000,159.54582960916667,115.06,1.426432283759931,-4.579468960251006,-0.20673876127688595,0.7895774042106456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:22:00.000000000,159.6775183562711,115.2,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:23:00.000000000,159.55006221907115,115.07,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:24:00.000000000,159.47980883227467,115.028,1.4266826747501404,-4.628645878884498,-0.1678464372785958,0.7359496893618092,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:25:00.000000000,159.42475065729505,114.92,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:26:00.000000000,159.2046498994579,114.73,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:27:00.000000000,159.14767722304728,114.65,1.4243681991883204,-4.156136813893653,-0.08018696746192153,0.709399030370879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:28:00.000000000,159.2208166438705,114.73,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:29:00.000000000,159.24992810875437,114.69,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:30:00.000000000,159.5022196341151,114.915,1.4206010239235787,-3.746147030062957,0.003288976007758135,0.701413621912845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:31:00.000000000,159.52223214503255,114.92,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:32:00.000000000,159.73160271204011,115.04,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:33:00.000000000,159.5834340358378,114.92,1.4185768398705707,-3.4394164020881988,0.08197519393228893,0.6988013743663757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:34:00.000000000,159.4501039467657,114.83,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:35:00.000000000,159.3517864465379,114.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:36:00.000000000,159.3575974795237,114.79,1.4141227443014548,-2.969552338840316,0.18246633562828007,0.7040770205751502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:37:00.000000000,159.70566986428372,115.115,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:38:00.000000000,159.68684669705584,115.04,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:39:00.000000000,159.80764264165188,115.17,1.407404606922776,-2.2831459376442353,0.3100474797169996,0.7181434734280783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:40:00.000000000,159.75849318002852,115.14,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:41:00.000000000,160.08514744865442,115.36,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:42:00.000000000,159.77208857663027,115.12,1.4014139587376988,-1.55868635325362,0.45343758767831005,0.7368051103162512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:43:00.000000000,159.92737849570392,115.28,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:44:00.000000000,159.74591035637914,115.14,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:45:00.000000000,160.01583730249973,115.39,1.3904225302058466,-0.42501845795291615,0.6689254346194452,0.7617380400456398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:46:00.000000000,159.9366512228049,115.33,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:47:00.000000000,160.024841884352,115.37,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931640136831658,0.9931640136831658,0.0
2022-10-13,14:48:00.000000000,160.06639402383792,115.41,1.3773116757546235,1.110853524996827,0.97151964115739,0.797180648093334,0,-1.0,0.0,0.0,319.021934522679,0.0,0.0,0.0,0.0,0.8934006885086918,0.09931640136831654,0.9927170898770084,-0.00044999999999998183
2022-10-13,14:49:00.000000000,160.18895075048493,115.52,,,,,0,0.0,-1.0,1.3773116757546235,319.29599553365904,0.00009073845574069079,0.0,0.0,0.0,0.8934817543075247,0.09931640136831654,0.9927981556758413,0.00008166052509781924
2022-10-13,14:50:00.000000000,159.98244027125594,115.36,,,,,0,0.0,-1.0,1.3773116757546235,318.8691151863093,-0.00004340608427794871,0.0,0.0,0.0,0.8934429717631964,0.09931640136831654,0.992759373131513,-0.000039063876284015295
2022-10-13,14:51:00.000000000,159.69515912077244,115.21,1.3528214774605343,3.8365967025443126,1.4832710949664771,0.8549738086335553,0,-1.0,-1.0,1.3773116757546235,318.3752372844626,0.00025303296957177187,0.0,-0.00004340608427799708,0.0,0.8936690422914847,0.09931640136831654,0.9929854436598012,0.00022771935919895975
2022-10-13,14:52:00.000000000,159.77268053974458,115.29,,,,,0,0.0,-1.0,1.3773116757546235,318.56294363749515,0.00010259439574146592,0.0,0.0,0.0,0.8937607277268715,0.09931640136831654,0.9930771290951881,0.00009233311119740575
2022-10-13,14:53:00.000000000,159.7122341377335,115.22,,,,,0,0.0,-1.0,1.3773116757546235,318.4060854181812,-0.00011289892942694646,0.0,0.0,0.0,0.8936598230975473,0.09931640136831654,0.9929762244658639,-0.00010160804872845354
2022-10-13,14:54:00.000000000,159.977741591909,115.47,1.3384894509600418,5.422364689552978,1.8358029829372136,0.9275602629060857,0,-1.0,-1.0,1.3773116757546235,319.01592079129534,0.00024754697969936484,0.0,-0.00011289892942689672,0.0,0.8938810458876338,0.09931640136831654,0.9931974472559504,0.00022278760018198425
2022-10-13,14:55:00.000000000,159.98351030135947,115.51,,,,,0,0.0,-1.0,1.3773116757546235,319.076781967776,0.00015461221326311844,0.0,0.0,0.0,0.8940192508145325,0.09931640136831654,0.993335652182849,0.00013915151240116727
2022-10-13,14:56:00.000000000,160.29712606276985,115.74,,,,,0,0.0,-1.0,1.3773116757546235,319.70717941461,9.922138469819611e-6,0.0,0.0,0.0,0.8940281213973337,0.09931640136831654,0.9933445227656502,8.93009606742424e-6
2022-10-13,14:57:00.000000000,160.04576446003864,115.61,1.3401468945803396,5.111381977605561,1.8469568339730298,0.9941189776305674,0,-1.0,-1.0,1.3773116757546235,319.27676729403066,0.0002261791086940869,0.0,0.0,0.0,0.8942303318809789,0.09931640136831654,0.9935467332492954,0.00020356530791776554
2022-10-13,14:58:00.000000000,159.89475890733854,115.48,,,,,0,0.0,-1.0,1.3773116757546235,318.94671122348245,-0.00008783904129847565,0.0,0.0,0.0,0.8941517835459264,0.09931640136831654,0.9934681849142429,-0.00007905852077598089
2022-10-13,14:59:00.000000000,159.70310787538577,115.355,,,,,0,0.0,-1.0,1.3773116757546235,318.58289623206036,0.00006109820793785978,0.0,-0.00008783904129849862,0.0,0.8942064146175255,0.09931640136831654,0.993522815985842,0.00005499025779451911
2022-10-13,15:00:00.000000000,159.5639686906666,115.245,1.35106742133379,3.860203719053942,1.654211622205034,1.0428661751456982,0,-1.0,-1.0,1.3773116757546235,318.2922527630082,-0.00003881281688396038,0.0,-0.000026746200168736856,0.0,0.8941717079476984,0.09931640136831654,0.993488109316015,-0.000034932936887453154
2022-10-13,15:01:00.000000000,159.62123987573514,115.29,,,,,0,0.0,-1.0,1.3773116757546235,318.4115029734857,0.00001479093600157791,0.0,-0.00006555797895735349,0.0,0.894184933584205,0.09931640136831654,0.9935013349525216,0.000013312324911202217
2022-10-13,15:02:00.000000000,159.61288296718618,115.26,,,,,0,0.0,-1.0,1.3773116757546235,318.36182671466406,-0.00010352151670362836,0.0,-0.00005076801261971742,0.0,0.8940923662036668,0.09931640136831654,0.9934087675719834,-0.00009317287987602312
2022-10-13,15:03:00.000000000,159.72287286141838,115.38,1.355806013082112,3.2899750720043244,1.5314396695848136,1.0755845651458107,0,-1.0,-1.0,1.3773116757546235,318.63709400998687,0.00017366248783306888,0.0,-0.00015428427374175602,0.0,0.8942476365083343,0.09931640136831654,0.9935640378766508,0.00015630051770827765
2022-10-13,15:04:00.000000000,160.0945113186489,115.65,,,,,0,0.0,-1.0,1.3773116757546235,319.3806066196711,7.396980065088587e-7,0.0,0.0,0.0,0.8942482979815283,0.09931640136831654,0.9935646993498448,6.657579871857423e-7
