date,time,PRICE_XLYsynprice_XLYsynprice_ON_XLY,PRICE_XLY_XLYsynprice_ON_XLY,BETA_XLYsynprice_ON_XLY,SPREAD_XLYsynprice_ON_XLY,Z_XLYsynprice_ON_XLY,Z_VOL_XLYsynprice_ON_XLY,market_close,SIGNAL_XLYsynprice_ON_XLY,POS_XLYsynprice_ON_XLY,POS_BETA_XLYsynprice_ON_XLY,PAIR_BASE_XLYsynprice_ON_XLY,PAIR_RET_XLYsynprice_ON_XLY,SL_XLYsynprice_ON_XLY,LOSS_XLYsynprice_ON_XLY,COOLDOWN_XLYsynprice_ON_XLY,CAPITAL_XLYsynprice_ON_XLY,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-01-26,19:40:00.000000000,398.21788256617936,171.72,,,,,0,0.0,1.0,1.6379420768493271,679.4852960027458,-0.000014170746048867573,0.0,-0.0008795898067253116,0.0,0.8994413789640412,0.09999999999999998,0.9994413789640412,-0.00001275289747573122
2024-01-26,19:41:00.000000000,398.539597905834,171.79,,,,,0,0.0,1.0,1.6379420768493271,679.9216672877799,0.0003047297645634368,0.0,-0.0008937480883304261,0.0,0.8997154655236916,0.09999999999999998,0.9997154655236916,0.00027423975574690024
2024-01-26,19:42:00.000000000,398.6147607263437,171.72,0.6827920758386694,281.3657054633274,1.0146633540544796,0.7253102492652859,0,0.0,1.0,1.6379420768493271,679.8821741629101,0.0002791774038417093,0.0,-0.000589290675411358,0.0,0.8999666457515528,0.09999999999999998,0.9999666457515528,0.0002512517176370913
2024-01-26,19:43:00.000000000,398.59035447775227,171.75,,,,,0,0.0,1.0,1.6379420768493271,679.9069061766243,-0.0001081724358892905,0.0,-0.0003102777882104668,0.0,0.8998692941672627,0.09999999999999998,0.9998692941672627,-0.00009735483148737654
2024-01-26,19:44:00.000000000,398.38413408159,171.78,,,,,0,0.0,1.0,1.6379420768493271,679.7498240427674,-0.00037557885667571897,0.0,-0.0004184166605957218,0.0,0.8995313222866017,0.09999999999999998,0.9995313222866017,-0.00033801606133175604
2024-01-26,19:45:00.000000000,398.3566031422248,171.755,,,,,0,0.0,1.0,1.6379420768493271,679.681344551481,0.000019739045280297343,0.0,-0.0007938383688205208,0.0,0.8995490781761034,0.09999999999999998,0.9995490781761034,0.000017764215193459892
2024-01-26,19:46:00.000000000,398.3371334438972,171.77,0.2719844903237595,351.618357540985,1.8101722257763113,0.7498548161855864,0,-1.0,1.0,1.6379420768493271,679.6864439843062,-0.00006479334740236099,0.0,-0.0007741149931516089,0.0,0.8994907933801757,0.09999999999999998,0.9994907933801757,-0.000058311089670639855
2024-01-26,19:47:00.000000000,398.34948722289676,171.735,,,,,0,0.0,1.0,1.6379420768493271,679.6414697906159,0.00010252043763125421,0.0,-0.0008388581830522934,0.0,0.8995830095699583,0.09999999999999998,0.9995830095699583,0.00009226317079994968
2024-01-26,19:48:00.000000000,398.4226624294689,171.75,,,,,0,0.0,1.0,1.6379420768493271,679.7392141283408,0.00007151723015729367,0.0,-0.00073642374552918,0.0,0.8996473452550993,0.09999999999999998,0.9996473452550992,0.00006436252369740558
2024-01-26,19:49:00.000000000,398.40633590117204,171.75,,,,,0,0.0,1.0,1.6379420768493271,679.722887600044,-0.00002401881185832206,0.0,-0.0006649591823584267,0.0,0.8996257367947748,0.09999999999999998,0.9996257367947747,-0.000021616083338862647
2024-01-26,19:50:00.000000000,398.3916761541067,171.75,0.018667461847222493,395.18553958184623,2.199123485672569,0.7928342761750263,0,-1.0,1.0,1.6379420768493271,679.7082278529786,-0.00002156724061054707,0.0,-0.0006889620226872006,0.0,0.8996063343500499,0.09999999999999998,0.9996063343500499,-0.00001940970906479682
2024-01-26,19:51:00.000000000,398.3942681369777,171.85,,,,,0,0.0,1.0,1.6379420768493271,679.8746140435346,-0.00023716385679646904,0.0,-0.0007105144042880429,0.0,0.8993929802421968,0.09999999999999998,0.9993929802421968,-0.00021343813111366776
2024-01-26,19:52:00.000000000,398.37289823114315,171.825,,,,,0,0.0,1.0,1.6379420768493271,679.8122955857788,0.000028797436589456342,0.0,-0.0009475097527481546,0.0,0.8994188804545145,0.09999999999999998,0.9994188804545144,0.000025915943807564374
2024-01-26,19:53:00.000000000,398.52659229247257,171.755,,,,,0,0.0,1.0,1.6379420768493271,679.8513337017287,0.00039474132558554956,0.0,-0.0009187396020106098,0.0,0.8997739182556418,0.09999999999999998,0.9997739182556418,0.0003552442404989087
2024-01-26,19:54:00.000000000,398.64516736214966,171.74,-0.379904372274311,463.8899442565398,2.7504556655163843,0.8619112041675573,0,-1.0,1.0,1.6379420768493271,679.9453396402531,0.00021055221006979248,0.0,-0.0005243609409133487,0.0,0.8999633676426936,0.09999999999999998,0.9999633676426936,0.00018949222778518772
2024-01-26,19:55:00.000000000,398.63735597927024,171.65,,,,,0,0.0,1.0,1.6379420768493271,679.7901134704573,0.00020531562744570007,0.0,-0.0003139191361986038,0.0,0.9001481441861994,0.09999999999999998,1.0001481441861992,0.00018478331255401226
2024-01-26,19:56:00.000000000,398.5996490077109,171.64,,,,,0,0.0,1.0,1.6379420768493271,679.7360270781294,-0.000031373728990984046,0.0,-0.00010866796125719169,0.0,0.900119903182272,0.09999999999999998,1.0001199031822718,-0.000028236820806559126
2024-01-26,19:57:00.000000000,398.54635161561214,171.69,,,,,0,0.0,1.0,1.6379420768493271,679.7646267898731,-0.0001988926444320102,0.0,-0.00014003828092901127,0.0,0.8999408759544222,0.09999999999999998,0.9999408759544222,-0.00017900576448887461
2024-01-26,19:58:00.000000000,398.65749273191665,171.75,-0.6583809637497503,511.73442325593624,2.9599418820150585,0.934219191193676,0,-1.0,1.0,1.6379420768493271,679.9740444307886,0.00001892506786397558,0.0,-0.00033890307277695264,0.0,0.8999579073965731,0.09999999999999998,0.9999579073965731,0.000017032449178229183
2024-01-26,19:59:00.000000000,398.63801070032923,171.76,,,,,0,0.0,1.0,1.6379420768493271,679.9709418199697,-0.00005273944299730227,0.0,-0.0003199844186767553,0.0,0.899910444117816,0.09999999999999998,0.9999104441178159,-0.000047465276694222276
2024-01-26,20:00:00.000000000,398.6624517065368,171.75,,,,,0,0.0,1.0,1.6379420768493271,679.9790034054088,0.00006003260502100702,0.0,-0.000372706985874105,0.0,0.899964468086062,0.09999999999999998,0.999964468086062,0.00005402880684351327
2024-01-26,20:01:00.000000000,398.67685361425754,171.7,,,,,0,0.0,1.0,1.6379420768493271,679.9115082092869,0.00014162056634244672,0.0,-0.0003126967554243354,0.0,0.9000919215637204,0.09999999999999998,1.0000919215637203,0.00012745800648521853
2024-01-26,20:02:00.000000000,398.67344096112345,171.72,-0.6405410921120341,508.667157298602,2.688085474861399,0.9834062669823593,0,-1.0,1.0,1.6379420768493271,679.9408543976899,-0.00005320029773637689,0.0,-0.00017112047337342062,0.0,0.9000440364055031,0.09999999999999998,1.000044036405503,-0.00004788075694324755
2024-01-26,20:03:00.000000000,398.6818231145534,171.72,,,,,0,0.0,1.0,1.6379420768493271,679.9492365511198,0.000012327768475395436,0.0,-0.00022431166744973918,0.0,0.9000551319400015,0.09999999999999998,1.0000551319400015,0.000011095045912576642
2024-01-26,20:04:00.000000000,398.6740521430702,171.72,,,,,0,0.0,1.0,1.6379420768493271,679.9414655796367,-0.000011428752420777559,0.0,-0.00021198666423671852,0.0,0.9000448454327336,0.09999999999999998,1.0000448454327335,-0.000010285940184138773
2024-01-26,20:05:00.000000000,398.41106292830193,171.685,,,,,0,0.0,1.0,1.6379420768493271,679.6211483921786,-0.0003024690396006336,0.0,-0.00022341299391437364,0.0,0.899772609732738,0.09999999999999998,0.999772609732738,-0.0002722234920152714
2024-01-26,20:06:00.000000000,398.3892628345512,171.76,-0.524478024210165,488.4736082728891,2.3320026585646954,1.0116353125557858,0,-1.0,1.0,1.6379420768493271,679.7221939541917,-0.00021283291412669538,0.0,-0.0005258144580012614,0.0,0.8995811085061572,0.09999999999999998,0.9995811085061572,-0.0001915447819999086
2024-01-26,20:07:00.000000000,398.6385888183728,171.77,,,,,0,0.0,1.0,1.6379420768493271,679.9878993587818,0.0003427084846206672,0.0,-0.0007385354615045969,0.0,0.8998894025846467,0.09999999999999998,0.9998894025846466,0.00030842327437556296
2024-01-26,20:08:00.000000000,398.6619812227219,171.785,,,,,0,0.0,1.0,1.6379420768493271,680.0358608942836,-1.7305113880525105e-6,0.0,-0.0003960800792528474,0.0,0.8998878453157875,0.09999999999999998,0.9998878453157874,-1.557441108159174e-6
2024-01-26,20:09:00.000000000,398.6839978967174,171.74,,,,,0,0.0,1.0,1.6379420768493271,679.9841701748209,0.00014076326405468355,0.0,-0.00039780990521987025,0.0,0.9000145164661773,0.09999999999999998,1.0000145164661771,0.00012668535874607232
2024-01-26,20:10:00.000000000,398.8062028472993,171.77,-0.3981229835062922,467.19178772417513,2.022670263572669,1.025877121817651,0,-1.0,1.0,1.6379420768493271,680.1555133877082,0.00010745351359807485,0.0,-0.00025710263818590207,0.0,0.9001112261882608,0.09999999999999998,1.0001112261882608,0.00009670831822061277
2024-01-26,20:11:00.000000000,398.8862342252299,171.75,,,,,0,0.0,1.0,1.6379420768493271,680.2027859241018,0.00016583004511107007,0.0,-0.000149676751169725,0.0,0.9002604916735045,0.09999999999999998,1.0002604916735045,0.00014924888485917857
2024-01-26,20:12:00.000000000,398.70572226993903,171.79,,,,,0,0.0,1.0,1.6379420768493271,680.0877916518849,-0.00036170042736675186,0.0,0.0,0.0,0.8999348670689249,0.09999999999999998,0.9999348670689249,-0.00032553980417125206
2024-01-26,20:13:00.000000000,398.6942053246908,171.83,,,,,0,0.0,1.0,1.6379420768493271,680.1417923897106,-0.00011327159414979677,0.0,-0.0003617004273667179,0.0,0.899832930011901,0.09999999999999998,0.999832930011901,-0.00010194369691566676
2024-01-26,20:14:00.000000000,398.6905921905199,171.86,-0.13881741439001077,422.5477530275872,1.5622805342310349,1.0228419469355523,0,0.0,1.0,1.6379420768493271,680.1873175178453,-0.00007755941050332955,0.0,-0.0004749310511324989,0.0,0.8997631395002977,0.09999999999999998,0.9997631395002977,-0.0000698021734515616
2024-01-26,20:15:00.000000000,398.51503687121993,171.87,,,,,0,0.0,1.0,1.6379420768493271,680.0281416193138,-0.00028217923963771795,0.0,-0.0005524536262635493,0.0,0.8995092450217396,0.09999999999999998,0.9995092450217395,-0.00025395463037882306
2024-01-26,20:16:00.000000000,398.54111504299476,171.895,,,,,0,0.0,1.0,1.6379420768493271,680.0951683430098,-0.00002186730112522898,0.0,-0.0008344769749569769,0.0,0.8994895751822138,0.09999999999999998,0.9994895751822138,-0.000019679497337014456
2024-01-26,20:17:00.000000000,398.40912619555763,171.88,,,,,0,0.0,1.0,1.6379420768493271,679.9386103644199,-0.00015794806563041352,0.0,-0.0008563260283227514,0.0,0.8993475025437591,0.09999999999999998,0.999347502543759,-0.00014214519288896165
2024-01-26,20:18:00.000000000,398.3991456387815,171.87,0.1754641557786076,368.2421211851122,1.0414262073675744,1.0090148437552573,0,0.0,1.0,1.6379420768493271,679.9122503868753,9.410943715788373e-6,0.0,-0.0010141388389135475,0.0,0.8993559662524865,0.09999999999999998,0.9993559662524865,8.469234881640769e-6
2024-01-26,20:19:00.000000000,398.4034080182272,171.86,,,,,0,0.0,1.0,1.6379420768493271,679.9001333455526,0.00003035950624864468,0.0,-0.0010047374392011532,0.0,0.8993832702555637,0.09999999999999998,0.9993832702555637,0.00002732159910912875
2024-01-26,20:20:00.000000000,398.493977529149,171.79,,,,,0,0.0,1.0,1.6379420768493271,679.8760469110948,0.0003018464716155849,0.0,-0.0009744084362850458,0.0,0.8996547459223204,0.09999999999999998,0.9996547459223204,0.0002716431971962556
2024-01-26,20:21:00.000000000,398.7547177343203,171.79,,,,,0,0.0,1.0,1.6379420768493271,680.1367871162662,0.00038351138616509123,0.0,-0.0006728560864178723,0.0,0.899999773760999,0.09999999999999998,0.999999773760999,0.0003451470020884942
2024-01-26,20:22:00.000000000,398.75086902992535,171.78,0.5082903191647101,311.43675800381146,0.4962187608152468,0.9900359113530744,0,0.0,1.0,1.6379420768493271,680.1165589911027,0.00001842381798911695,0.0,-0.00028960274822331655,0.0,0.9000163551930211,0.09999999999999998,1.0000163551930212,0.00001658143577357876
2024-01-26,20:23:00.000000000,398.737077433763,171.77,,,,,0,0.0,1.0,1.6379420768493271,680.0863879741719,3.804972209310294e-6,0.0,-0.0002711842658223995,0.0,0.9000197797302406,0.09999999999999998,1.0000197797302406,3.4244812113029982e-6
2024-01-26,20:24:00.000000000,398.36109810508395,171.78,,,,,0,0.0,1.0,1.6379420768493271,679.7267880662614,-0.0005769248677601148,0.0,-0.00026738032546158585,0.0,0.8995005359378383,0.09999999999999998,0.9995005359378383,-0.0005192335221033139
2024-01-26,20:25:00.000000000,398.34993058516284,171.83,,,,,0,0.0,1.0,1.6379420768493271,679.7975176501827,-0.00013691475074620354,0.0,-0.0008441509348627863,0.0,0.8993773810461643,0.09999999999999998,0.9993773810461642,-0.00012321643385460472
2024-01-26,20:26:00.000000000,398.1050070023136,171.76,0.5426466166758517,304.90002412206934,0.4068190284088185,0.9708938738391155,0,0.0,1.0,1.6379420768493271,679.437938121954,-0.0001916271155565175,0.0,-0.0009809501088942074,0.0,0.8992050359528376,0.09999999999999998,0.9992050359528376,-0.00017245246550029857
2024-01-26,20:27:00.000000000,398.01304675048425,171.7,,,,,0,0.0,1.0,1.6379420768493271,679.2477013455136,9.296320424945751e-6,0.0,-0.0011723892478108233,0.0,0.8992133952509797,0.09999999999999998,0.9992133952509796,8.365948770517371e-6
2024-01-26,20:28:00.000000000,397.9601648719891,171.66,,,,,0,0.0,1.0,1.6379420768493271,679.1293017839446,0.00001860264606529005,0.0,-0.0011631038262919224,0.0,0.8992301229995088,0.09999999999999998,0.9992301229995088,0.000016740917013947862
2024-01-26,20:29:00.000000000,397.9631683508144,171.66,,,,,0,0.0,1.0,1.6379420768493271,679.1323052627699,4.422543420527398e-6,0.0,-0.001144522817035254,0.0,0.8992340998837729,0.09999999999999998,0.9992340998837729,3.979948334809128e-6
2024-01-26,20:30:00.000000000,398.0144697849672,171.62,0.513826608564378,309.8315472231487,0.4260635029447515,0.951836629109053,0,0.0,1.0,1.6379420768493271,679.1180890138487,0.00017201231088776264,0.0,-0.0011401053353164992,0.0,0.8993887792193229,0.09999999999999998,0.9993887792193229,0.0001547978952760067
2024-01-26,20:31:00.000000000,397.94662854225294,171.65,,,,,0,0.0,1.0,1.6379420768493271,679.0993860334399,-0.00017225208238762834,0.0,-0.0009682891365822011,0.0,0.8992338576292264,0.09999999999999998,0.9992338576292263,-0.00015501633930448466
2024-01-26,20:32:00.000000000,397.96741597649935,171.635,,,,,0,0.0,1.0,1.6379420768493271,679.0956043365336,0.00006678928936175052,0.0,-0.0011403744291496043,0.0,0.8992939168195475,0.09999999999999998,0.9992939168195475,0.000060105239491829113
2024-01-26,20:33:00.000000000,397.9823450581152,171.61,,,,,0,0.0,1.0,1.6379420768493271,679.0695848662283,0.00008228242559692932,0.0,-0.001073661304585527,0.0,0.8993679129043479,0.09999999999999998,0.9993679129043479,0.0000740483691083769
2024-01-26,20:34:00.000000000,397.92135998199717,171.66,0.6481616845227016,286.6579252168302,0.1627067747714231,0.9346034733340656,0,0.0,1.0,1.6379420768493271,679.0904968939526,-0.00021040874623857404,0.0,-0.0009914672224451415,0.0,0.8991786780293866,0.09999999999999998,0.9991786780293865,-0.0001893545635374786
2024-01-26,20:35:00.000000000,397.80317621459767,171.69,,,,,0,0.0,1.0,1.6379420768493271,679.0214513888586,-0.0002463913579563633,0.0,-0.0012016673553084667,0.0,0.8989571281738615,0.09999999999999998,0.9989571281738615,-0.00022173196886264153
2024-01-26,20:36:00.000000000,397.7065611843211,171.64,,,,,0,0.0,1.0,1.6379420768493271,678.8429392547396,-0.000021675200988062377,0.0,-0.0014477626328132098,0.0,0.8989376430974287,0.09999999999999998,0.9989376430974287,-0.000019505418083766907
2024-01-26,20:37:00.000000000,397.7112897901209,171.61,,,,,0,0.0,1.0,1.6379420768493271,678.7985295982339,0.00007935100299385533,0.0,-0.0014694064532552176,0.0,0.8990089747010376,0.09999999999999998,0.9990089747010376,0.00007140746382092266
2024-01-26,20:38:00.000000000,397.5996091357956,171.605,0.7474802946030599,269.3282531804375,-0.048763929925521345,0.9214529824139884,0,0.0,1.0,1.6379420768493271,678.6786592335244,-0.00015246194478682365,0.0,-0.0013901720491371616,0.0,0.8988719100443738,0.09999999999999998,0.9988719100443738,-0.00013720062595509844
2024-01-26,20:39:00.000000000,397.60629957869253,171.55,,,,,0,0.0,1.0,1.6379420768493271,678.5952628621947,0.0001425965820597872,0.0,-0.001542422045589742,0.0,0.8990000861064558,0.09999999999999998,0.9990000861064557,0.00012832081950951696
2024-01-26,20:40:00.000000000,397.8083350925088,171.55,,,,,0,0.0,1.0,1.6379420768493271,678.7972983760109,0.0002977260892805528,0.0,-0.0014000454076417146,0.0,0.899267741886355,0.09999999999999998,0.999267741886355,0.00026792368050984085
2024-01-26,20:41:00.000000000,397.78493037821806,171.535,,,,,0,0.0,1.0,1.6379420768493271,678.7493245305674,1.7154117507698896e-6,0.0,-0.0011027361484052811,0.0,0.8992692845008067,0.09999999999999998,0.9992692845008067,1.5437448713291663e-6
2024-01-26,20:42:00.000000000,397.76636874241626,171.57,0.7959415764220183,261.20667247569054,-0.16446755015197934,0.9119965302104411,0,0.0,1.0,1.6379420768493271,678.7880908674554,-0.00011180800591444078,0.0,-0.0011010226283009183,0.0,0.8991687389953265,0.09999999999999998,0.9991687389953264,-0.0001006190293644911
2024-01-26,20:43:00.000000000,397.6882911303951,171.59,,,,,0,0.0,1.0,1.6379420768493271,678.7427720969711,-0.0001632857957429582,0.0,-0.0012127075310709445,0.0,0.8990219175122723,0.09999999999999998,0.9990219175122723,-0.00014694363156492096
2024-01-26,20:44:00.000000000,397.7093054830397,171.59,,,,,0,0.0,1.0,1.6379420768493271,678.7637864496157,0.00003096070191611685,0.0,-0.001375795308899752,0.0,0.8990497518618766,0.09999999999999998,0.9990497518618766,0.000027861600547870252
2024-01-26,20:45:00.000000000,397.46689515261403,171.51,,,,,0,0.0,1.0,1.6379420768493271,678.3903407530421,-0.0001640850123432397,0.0,-0.0013448772025719258,0.0,0.8989022312722452,0.09999999999999998,0.9989022312722452,-0.0001476609041306351
2024-01-26,20:46:00.000000000,397.34132553079525,171.6,0.9715574714878226,230.6220634234849,-0.5279472643056695,0.9086899709103958,0,0.0,1.0,1.6379420768493271,678.4121859181398,-0.0004024001999088046,0.0,-0.00150874154072278,0.0,0.8985405128346828,0.09999999999999998,0.9985405128346828,-0.00036211595713595094
2024-01-26,20:47:00.000000000,397.54463212931,171.67,,,,,0,0.0,1.0,1.6379420768493271,678.730148462034,0.00013067373342551703,0.0,-0.0019105346227339393,0.0,0.898657928478129,0.09999999999999998,0.998657928478129,0.00011758726054370766
2024-01-26,20:48:00.000000000,397.68568595673713,171.62,,,,,0,0.0,1.0,1.6379420768493271,678.7893051856187,0.0003284824341084012,0.0,-0.0017801105460004685,0.0,0.8989531218219062,0.09999999999999998,0.9989531218219062,0.0002955900467611625
2024-01-26,20:49:00.000000000,397.74360546869474,171.69,,,,,0,0.0,1.0,1.6379420768493271,678.9618806429557,-0.00008358474859336394,0.0,-0.0014522128469371953,0.0,0.8988779830512215,0.09999999999999998,0.9988779830512214,-0.00007521751425905664
2024-01-26,20:50:00.000000000,397.7788704929343,171.745,0.9824525780277842,229.04755247955248,-0.5695954709684128,0.9082700233481764,0,0.0,1.0,1.6379420768493271,679.087232481422,-0.00008074354621396583,0.0,-0.001535676212684911,0.0,0.8988054044552563,0.09999999999999998,0.9988054044552562,-0.0000726601218534313
2024-01-26,20:51:00.000000000,397.96348381353073,171.72,,,,,0,0.0,1.0,1.6379420768493271,679.2308972500972,0.00033215448874435746,0.0,-0.001616295762955633,0.0,0.8991039467048538,0.09999999999999998,0.9991039467048538,0.0002988993133856751
2024-01-26,20:52:00.000000000,397.4102240306743,171.64,,,,,0,0.0,1.0,1.6379420768493271,678.5466021010927,-0.0006216213343912752,0.0,-0.0012846781341040447,0.0,0.8985450445097467,0.09999999999999998,0.9985450445097467,-0.0005594034504121829
2024-01-26,20:53:00.000000000,397.40449213390855,171.63,,,,,0,0.0,1.0,1.6379420768493271,678.5244907835586,0.000015691662104975768,0.0,-0.0019055008851592836,0.0,0.8985591441749713,0.09999999999999998,0.9985591441749713,0.000014120209500924174
2024-01-26,20:54:00.000000000,397.6895051782946,171.7499,1.0320839928515448,220.42918261444106,-0.6911786465680273,0.9106424567974009,0,0.0,1.0,1.6379420768493271,679.0058930829589,0.00013061251373480006,0.0,-0.0018898391235303569,0.0,0.8986765072435314,0.09999999999999998,0.9986765072435314,0.00011753241582611176
2024-01-26,20:55:00.000000000,398.0657511459889,171.75,,,,,0,0.0,1.0,1.6379420768493271,679.3823028448608,0.0005538717370758035,0.0,-0.0017594734464339012,0.0,0.8991742587616677,0.09999999999999998,0.9991742587616677,0.0004984111616984979
2024-01-26,20:56:00.000000000,397.9503400342681,171.78,,,,,0,0.0,1.0,1.6379420768493271,679.3160299954454,-0.00024220438674544975,0.0,-0.0012065762319721784,0.0,0.898956474811747,0.09999999999999998,0.998956474811747,-0.00021796393172756557
2024-01-26,20:57:00.000000000,398.1351495634413,171.79,,,,,0,0.0,1.0,1.6379420768493271,679.5172189453872,0.0002479407241513937,0.0,-0.0014484883806613613,0.0,0.8991793627310923,0.09999999999999998,0.9991793627310923,0.0002231207514695074
2024-01-26,20:58:00.000000000,398.2762226164054,171.7495,1.1063435347780288,208.26227369004633,-0.856761447439827,0.9166775218885782,0,0.0,1.0,1.6379420768493271,679.5919553442388,0.0003052309806046793,0.0,-0.0012009067957680086,0.0,0.8994538201297182,0.09999999999999998,0.9994538201297182,0.0002746828135798123
2024-01-26,20:59:00.000000000,398.1977291169702,171.68,,,,,0,0.0,1.0,1.6379420768493271,679.3996248704627,0.00005200690594984321,0.0,-0.0008960423691223296,0.0,0.0,0.9990976044938552,0.9990976044938552,-0.0003564102999943845
2024-01-26,21:00:00.000000000,398.30424827649426,171.68,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008440820635636781,0.0,0.0,0.9990976044938552,0.9990976044938552,0.0
2024-01-29,14:30:00.000000000,396.6614730907827,172.05,-0.2422648774551214,438.34314525693634,1.7533756965452727,0.9237967431185843,0,-1.0,0.0,0.0,438.34314525693634,0.0,0.0,0.0,0.0,0.8987382501224476,0.09990976044938549,0.9986480105718331,-0.0004499999999999163
2024-01-29,14:31:00.000000000,396.8396071534023,172.14,,,,,0,0.0,-1.0,-0.2422648774551214,438.5430831585269,-0.0004561218847698654,0.0,0.0,0.0,0.898328315937887,0.09990976044938549,0.9982380763872725,-0.000410489161567406
2024-01-29,14:32:00.000000000,397.0104539510033,172.08,,,,,0,0.0,-1.0,-0.2422648774551214,438.69939406348055,-0.00035643226619348257,0.0,-0.0004561218847698445,0.0,0.8980081227404514,0.09990976044938549,0.9979178831898369,-0.00032075834914493
2024-01-29,14:33:00.000000000,396.98459936512137,172.07,,,,,0,0.0,-1.0,-0.2422648774551214,438.6711168288241,0.00006445697222085808,0.0,-0.0008123915744063792,0.0,0.8980660056250729,0.09990976044938549,0.9979757660744584,0.00005800365500663649
2024-01-29,14:34:00.000000000,397.0815506610748,172.1,-0.8196132350960749,538.1369884211093,2.699101697092058,0.9605883020312276,0,-1.0,-1.0,-0.2422648774551214,438.7753360711012,-0.00023757944911102674,0.0,-0.0007479869664867023,0.0,0.8978526435981911,0.09990976044938549,0.9977624040475765,-0.0002137947975641585
2024-01-29,14:35:00.000000000,397.15019797429545,171.9803,,,,,0,0.0,-1.0,-0.2422648774551214,438.81498427849044,-0.00009036106665487136,0.0,-0.0009853887092664548,0.0,0.8977715126756166,0.09990976044938549,0.9976812731250021,-0.00008131286791858066
2024-01-29,14:36:00.000000000,396.8792156813184,172.0518,,,,,0,0.0,-1.0,-0.2422648774551214,438.56132392425144,0.0005780576400691437,0.0,-0.001075660735146422,0.0,0.8982904763575552,0.09990976044938549,0.9982002368069407,0.0005201698136651081
2024-01-29,14:37:00.000000000,397.51102613594895,172.04,,,,,0,0.0,-1.0,-0.2422648774551214,439.19027565332806,-0.001434124932515142,0.0,-0.000498224888983323,0.0,0.8970022155887699,0.09990976044938549,0.9969119760381554,-0.001290583513490448
2024-01-29,14:38:00.000000000,397.3079321403123,172.08,-1.1283746763370288,591.4786464443882,2.994707630464887,1.0054261312634396,0,-1.0,-1.0,-0.2422648774551214,438.99687225278956,0.00044036357647217543,0.0,-0.0019316353047632573,0.0,0.8973972226925301,0.09990976044938549,0.9973069831419156,0.00039623067357458605
2024-01-29,14:39:00.000000000,397.24928302948274,172.16,,,,,0,0.0,-1.0,-0.2422648774551214,438.95760433215645,0.00008944920366197122,0.0,-0.0014921223501223047,0.0,0.8974774941594684,0.09990976044938549,0.9973872546088539,0.00008048822307997361
2024-01-29,14:40:00.000000000,396.7389363102467,171.99,,,,,0,0.0,-1.0,-0.2422648774551214,438.40607258375303,0.0012564578969819584,0.0,-0.0014028066156162033,0.0,0.8986051368443687,0.09990976044938549,0.9985148972937542,0.0011305966460765692
2024-01-29,14:41:00.000000000,396.33502241016316,171.89,,,,,0,0.0,-1.0,-0.2422648774551214,437.977932195924,0.0009765840726288168,0.0,-0.00014811128608438473,0.0,0.8994827003085933,0.09990976044938549,0.9993924607579788,0.0008788686744715212
2024-01-29,14:42:00.000000000,396.54972824047076,171.98,-1.6198457118806044,675.1307937696971,3.404946655773729,1.0635790852787375,0,-1.0,-1.0,-0.2422648774551214,438.2144418652025,-0.0005400036209420684,0.0,0.0,0.0,0.8989969763934519,0.09990976044938549,0.9989067368428374,-0.00048601919087228637
2024-01-29,14:43:00.000000000,396.1742242645299,171.97,,,,,0,0.0,-1.0,-0.2422648774551214,437.83651524048713,0.0008624239381677521,0.0,-0.0005400036209420866,0.0,0.8997722929062341,0.09990976044938549,0.9996820533556195,0.0007761650654521115
2024-01-29,14:44:00.000000000,396.18684159500197,171.86,,,,,0,0.0,-1.0,-0.2422648774551214,437.82248343443916,0.00003204804889391197,0.0,0.0,0.0,0.8998011288526706,0.09990976044938549,0.9997108893020561,0.000028845117644907036
2024-01-29,14:45:00.000000000,396.27638294224937,171.86,,,,,0,0.0,-1.0,-0.2422648774551214,437.91202478168657,-0.000204515187399719,0.0,0.0,0.0,0.8996171058561808,0.09990976044938549,0.9995268663055663,-0.000184076214892748
2024-01-29,14:46:00.000000000,396.6251767143156,171.89,-1.9169776516043928,726.1344652485947,3.4157361673338094,1.1151255150106438,0,-1.0,-1.0,-0.2422648774551214,438.26808650007644,-0.0008130896121598294,0.0,-0.00020451518739972308,0.0,0.8988856365324879,0.09990976044938549,0.9987953969818734,-0.0007318155702973648
