date,time,PRICE_QQQsynprice_QQQsynprice_ON_QQQ,PRICE_QQQ_QQQsynprice_ON_QQQ,BETA_QQQsynprice_ON_QQQ,SPREAD_QQQsynprice_ON_QQQ,Z_QQQsynprice_ON_QQQ,Z_VOL_QQQsynprice_ON_QQQ,market_close,SIGNAL_QQQsynprice_ON_QQQ,POS_QQQsynprice_ON_QQQ,POS_BETA_QQQsynprice_ON_QQQ,PAIR_BASE_QQQsynprice_ON_QQQ,PAIR_RET_QQQsynprice_ON_QQQ,SL_QQQsynprice_ON_QQQ,LOSS_QQQsynprice_ON_QQQ,COOLDOWN_QQQsynprice_ON_QQQ,CAPITAL_QQQsynprice_ON_QQQ,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-06-11,16:17:00.000000000,308.3254900016768,464.65,,,,,0,0.0,1.0,0.6446986958984365,607.8847390508854,-0.00005881883586805118,0.0,-0.0005412627330024788,0.0,0.8953215655094844,0.09958146661679212,0.9949030321262765,-0.000052931874309657223
2024-06-11,16:18:00.000000000,308.2456654624163,464.52,,,,,0,0.0,1.0,0.6446986958984365,607.721103681158,6.557643168503338e-6,0.0,-0.0006000497324265552,0.0,0.8953274367088321,0.09958146661679212,0.9949089033256242,5.9012779719324956e-6
2024-06-11,16:19:00.000000000,308.13677898226734,464.4,,,,,0,0.0,1.0,0.6446986958984365,607.5348533575013,-0.00005187023529416403,0.0,-0.000593496024170026,0.0,0.8952809958640247,0.09958146661679212,0.9948624624808168,-0.000046678489510137106
2024-06-11,16:20:00.000000000,308.17548176227785,464.43,0.7908318915018476,-59.11057360792523,-1.0061906452652032,0.5438204750671551,0,1.0,1.0,0.6446986958984365,607.5928970983887,0.0000318694788069568,0.0,-0.0006453354746858153,0.0,0.8953095280027488,0.09958146661679212,0.9948909946195409,0.000028679480631890333
2024-06-11,16:21:00.000000000,308.1313075586656,464.34,,,,,0,0.0,1.0,0.6446986958984365,607.4907000121456,0.000022792694063340138,0.0,-0.0006134865623839136,0.0,0.8953299345189124,0.09958146661679212,0.9949114011357045,0.000020511308549379234
2024-06-11,16:22:00.000000000,308.0458847211361,464.27,,,,,0,0.0,1.0,0.6446986958984365,607.3601482659033,-0.00006632847023970338,0.0,-0.0005907078513321951,0.0,0.895270548653996,0.09958146661679212,0.9948520152707881,-0.000059689601354044086
2024-06-11,16:23:00.000000000,308.02466855368095,464.19,,,,,0,0.0,1.0,0.6446986958984365,607.2873562027762,0.000049986368554856276,0.0,-0.0006569971408236785,0.0,0.8953152999775973,0.09958146661679212,0.9948967665943894,0.000044982894857066354
2024-06-11,16:24:00.000000000,307.9775221493718,464.335,,,,,0,0.0,1.0,0.6446986958984365,607.3336911093722,-0.00023156700658765372,0.0,-0.0006070436131700996,0.0,0.8951079744936293,0.09958146661679212,0.9946894411104215,-0.00020838894137494167
2024-06-11,16:25:00.000000000,307.9871318592672,464.4148,0.7824789818479155,-55.40768799983613,-0.9415490679215989,0.46286030764759023,0,1.0,1.0,0.6446986958984365,607.3947477752004,-0.00006888675311403898,0.0,-0.0008384700484854735,0.0,0.89504631341158,0.09958146661679212,0.9946277800283722,-0.0000619902851089553
2024-06-11,16:26:00.000000000,307.9932383451282,464.495,,,,,0,0.0,1.0,0.6446986958984365,607.4525590964724,-0.000075072018184449,0.0,-0.0009072990421201688,0.0,0.8949791204784636,0.09958146661679212,0.9945605870952557,-0.00006755585804620746
2024-06-11,16:27:00.000000000,308.0264751165448,464.45,,,,,0,0.0,1.0,0.6446986958984365,607.4567844265737,0.00010247419621486248,0.0,-0.0009823029475345413,0.0,0.8950708327444636,0.09958146661679212,0.9946522993612558,0.00009221385523417836
2024-06-11,16:28:00.000000000,308.0499834768668,464.5,,,,,0,0.0,1.0,0.6446986958984365,607.5125277216906,-0.000014365753575629719,0.0,-0.0008799294120247492,0.0,0.8950579743774477,0.09958146661679212,0.9946394409942398,-0.000012927499412789272
2024-06-11,16:29:00.000000000,308.0538399508983,464.5,,,,,0,0.0,1.0,0.6446986958984365,607.5163841957221,6.347974495156742e-6,0.0,-0.000894282524751322,0.0,0.8950636561826407,0.09958146661679212,0.9946451227994328,5.712426994975651e-6
2024-06-11,16:30:00.000000000,308.0624649578878,464.4959,0.7720870952111059,-50.568825210580485,-0.8528631056822141,0.38645987318427205,0,1.0,1.0,0.6446986958984365,607.5223659380583,0.00001854809505697889,0.0,-0.0008879402271387837,0.0,0.8950802579084176,0.09958146661679212,0.9946617245252097,0.000016691104592321715
2024-06-11,16:31:00.000000000,308.04834793810403,464.48,,,,,0,0.0,1.0,0.6446986958984365,607.4979982090099,-6.364062849020303e-6,0.0,-0.0008694086016816094,0.0,0.8950745615614013,0.09958146661679212,0.9946560281781934,-5.726918886944348e-6
2024-06-11,16:32:00.000000000,308.0625302796706,464.49,,,,,0,0.0,1.0,0.6446986958984365,607.5186275375354,0.000012733135961661334,0.0,-0.0008757671315596793,0.0,0.8950859586674894,0.09958146661679212,0.9946674252842815,0.00001145833912953981
2024-06-11,16:33:00.000000000,308.06028110740954,464.52,,,,,0,0.0,1.0,0.6446986958984365,607.5357193261513,-0.00003553822411264215,0.0,-0.0008630451468600864,0.0,0.8950541489020902,0.09958146661679212,0.9946356155188824,-0.00003198030275304414
2024-06-11,16:34:00.000000000,308.0570121039969,464.59,,,,,0,0.0,1.0,0.6446986958984365,607.5775792314515,-0.00007966266111765765,0.0,-0.0008985526998808169,0.0,0.8949828465067442,0.09958146661679212,0.9945643131235363,-0.00007168695171732003
2024-06-11,16:35:00.000000000,308.1021108861018,464.62,0.750569199960389,-40.62735079949414,-0.6593794251187749,0.3227960609294044,0,0.0,1.0,0.6446986958984365,607.6420189744333,0.00004239429187057481,0.0,-0.0009781437798993542,0.0,0.8950207886707582,0.09958146661679212,0.9946022552875503,0.000038149532929470035
2024-06-11,16:36:00.000000000,308.15137898667643,464.81,,,,,0,0.0,1.0,0.6446986958984365,607.8137798272287,-0.00012050623452546109,0.0,-0.0009357909557416999,0.0,0.8949129330856935,0.09958146661679212,0.9944943997024857,-0.00010844092147515914
2024-06-11,16:37:00.000000000,308.11060004900366,464.63,,,,,0,0.0,1.0,0.6446986958984365,607.6569551242942,0.00012383205199839272,0.0,-0.0010561844216226968,0.0,0.8950237519905573,0.09958146661679212,0.9946052186073494,0.00011143240715775247
2024-06-11,16:38:00.000000000,308.0725288028968,464.56,,,,,0,0.0,1.0,0.6446986958984365,607.5737549694745,0.000011614550852275712,0.0,-0.0009324831591086546,0.0,0.8950341472894386,0.09958146661679212,0.9946156139062308,0.0000104516834286432
2024-06-11,16:39:00.000000000,308.0856259134767,464.5799,,,,,0,0.0,1.0,0.6446986958984365,607.5996815841028,4.404511046103953e-7,0.0,-0.0009208794386296182,0.0,0.8950345415082176,0.09958146661679212,0.9946160081250097,3.963528959753847e-7
2024-06-11,16:40:00.000000000,308.0525517802902,464.6,0.7183528241702647,-25.694170329214842,-0.33635090156012004,0.2868257916839976,0,0.0,1.0,0.6446986958984365,607.5795658947038,-0.00007576135796199075,0.0,-0.0009204393931272481,0.0,0.8949667324759301,0.09958146661679212,0.9945481990927222,-0.00006817609181191973
2024-06-11,16:41:00.000000000,308.05866066319766,464.59,,,,,0,0.0,1.0,0.6446986958984365,607.5792277906523,0.00002066539194420362,0.0,-0.0009961310173508542,0.0,0.8949852273142336,0.09958146661679212,0.9945666939310257,0.000018596221199123044
2024-06-11,16:42:00.000000000,308.04865385747564,464.5799,,,,,0,0.0,1.0,0.6446986958984365,607.5627095281018,-5.7529104577461e-6,0.0,-0.000975486210844756,0.0,0.8949800785443598,0.09958146661679212,0.9945615451611519,-5.176897542622999e-6
2024-06-11,16:43:00.000000000,308.0943526011286,464.75,,,,,0,0.0,1.0,0.6446986958984365,607.718071519927,-0.00010528049782550843,0.0,-0.0009812335094177005,0.0,0.8948858545961467,0.09958146661679212,0.9944673212129388,-0.00009473918298123634
2024-06-11,16:44:00.000000000,308.1094244165074,464.788,,,,,0,0.0,1.0,0.6446986958984365,607.75764188575,-0.00001551169120538099,0.0,-0.0010864107024909364,0.0,0.8948719734031061,0.09958146661679212,0.9944534400198982,-0.000013958420497564646
2024-06-11,16:45:00.000000000,308.14154451070834,464.82,0.6767437710199911,-6.42249513480391,0.1250348775020029,0.31546388268692505,0,0.0,1.0,0.6446986958984365,607.8103923382196,0.000018905127867290516,0.0,-0.0011019055416289225,0.0,0.8948888910721883,0.09958146661679212,0.9944703576889804,0.00001701202731205316
2024-06-11,16:46:00.000000000,308.13100215561445,464.69,,,,,0,0.0,1.0,0.6446986958984365,607.7160391526589,0.00012054495332179592,0.0,-0.0010830212454266963,0.0,0.8949967654117906,0.09958146661679212,0.9945782320285828,0.00010847416292330719
2024-06-11,16:47:00.000000000,308.071770549841,464.571,,,,,0,0.0,1.0,0.6446986958984365,607.5800884020736,0.00002877583922725991,0.0,-0.0009626068448504999,0.0,0.895022519694821,0.09958146661679212,0.9946039863116132,0.000025894677966047858
2024-06-11,16:48:00.000000000,308.0923382719043,464.7041,,,,,0,0.0,1.0,0.6446986958984365,607.6864655205609,-0.00010737954650943539,0.0,-0.0009338587054430469,0.0,0.8949264125825405,0.09958146661679212,0.9945078791993326,-0.00009662852110314681
2024-06-11,16:49:00.000000000,308.0914371810836,464.68,,,,,0,0.0,1.0,0.6446986958984365,607.6700271911691,0.00002408503164190954,0.0,-0.0010411379746282368,0.0,0.8949479669135048,0.09958146661679212,0.9945294335302969,0.000021673363695865203
2024-06-11,16:50:00.000000000,308.051058900166,464.63,0.6518085364891821,5.201258591197359,0.44281747515198494,0.38278428060020375,0,0.0,1.0,0.6446986958984365,607.5974139754567,-0.000013400934320071974,0.0,-0.0010170780188273332,0.0,0.8949359737745802,0.09958146661679212,0.9945174403913724,-0.000012059109082326738
2024-06-11,16:51:00.000000000,308.0297475471923,464.64,,,,,0,0.0,1.0,0.6446986958984365,607.5825496094419,-0.00004568541487210787,0.0,-0.0010304653233517147,0.0,0.8948950882533343,0.09958146661679212,0.9944765548701264,-0.00004111091428405332
2024-06-11,16:52:00.000000000,308.0511313446316,464.67,,,,,0,0.0,1.0,0.6446986958984365,607.6232743677581,3.3622370551161867e-6,0.0,-0.0010761036609880925,0.0,0.8948980971027606,0.09958146661679212,0.9944795637195527,3.025560946151259e-6
2024-06-11,16:53:00.000000000,308.04672785400027,464.55,,,,,0,0.0,1.0,0.6446986958984365,607.5415070336189,0.00012007498059119053,0.0,-0.0010727450420484619,0.0,0.8950055519744012,0.09958146661679212,0.9945870185911934,0.00010805136230125497
2024-06-11,16:54:00.000000000,307.87772716334246,464.61,,,,,0,0.0,1.0,0.6446986958984365,607.4111882647151,-0.0003418410265098309,0.0,-0.0009527988712974,0.0,0.8946996023577823,0.09958146661679212,0.9942810689745745,-0.00030761472943037634
2024-06-11,16:55:00.000000000,307.8890852221858,464.71,0.6081428297707776,25.279030799407792,0.9739150267937565,0.4863330709367113,0,-1.0,1.0,0.6446986958984365,607.4870161931483,-0.00008743963195370525,0.0,-0.0012943141920629397,0.0,0.894621370153843,0.09958146661679212,0.9942028367706351,-0.00007868218191059798
2024-06-11,16:56:00.000000000,307.89390418713214,464.6504,,,,,0,0.0,1.0,0.6446986958984365,607.4534111158191,0.00007118342626117132,0.0,-0.0013816406496600653,0.0,0.8946850523681771,0.09958146661679212,0.9942665189849692,0.00006405354317928937
2024-06-11,16:57:00.000000000,307.86646739523644,464.58,,,,,0,0.0,1.0,0.6446986958984365,607.380587535732,0.000029549585148569757,0.0,-0.001310555573314165,0.0,0.8947114899403131,0.09958146661679212,0.9942929565571053,0.000026590025542689218
2024-06-11,16:58:00.000000000,307.83821591790036,464.53,,,,,0,0.0,1.0,0.6446986958984365,607.320101123601,6.558420767220329e-6,0.0,-0.001281044714539159,0.0,0.8947173578347294,0.09958146661679212,0.9942988244515215,5.901574960939596e-6
2024-06-11,16:59:00.000000000,307.87406699222436,464.56,,,,,0,0.0,1.0,0.6446986958984365,607.375293158802,0.000027185191822981837,0.0,-0.0012744946954023062,0.0,0.8947416808977294,0.09958146661679212,0.9943231475145216,0.00002446252816748482
2024-06-11,17:00:00.000000000,307.8824117941442,464.47,0.5703885085741053,42.95406121672954,1.413810790106074,0.6080214743501887,0,-1.0,1.0,0.6446986958984365,607.325615078091,0.00010926964810428365,0.0,-0.0012473441509620598,0.0,0.8948394490063453,0.09958146661679212,0.9944209156231374,0.00009832629247365357
2024-06-11,17:01:00.000000000,307.80889513418066,464.5301,,,,,0,0.0,1.0,0.6446986958984365,607.290844809751,-0.00018484820794624404,0.0,-0.0011382107997143232,0.0,0.8946740395377968,0.09958146661679212,0.9942555061545889,-0.0001663374793809842
2024-06-11,17:02:00.000000000,307.920379342799,464.91,,,,,0,0.0,1.0,0.6446986958984365,607.6472500529411,-0.00021972474489597105,0.0,-0.0013228486114340576,0.0,0.8944774575126944,0.09958146661679212,0.9940589241294865,-0.00019771781386730973
2024-06-11,17:03:00.000000000,308.02654570727276,465.225,,,,,0,0.0,1.0,0.6446986958984365,607.9564965066229,-0.00015949010667915044,0.0,-0.001542282693756336,0.0,0.8943347972075736,0.09958146661679212,0.9939162638243657,-0.00014351292630435222
2024-06-11,17:04:00.000000000,308.08819437563005,465.235,,,,,0,0.0,1.0,0.6446986958984365,608.0245921619392,0.00009079873595473923,0.0,-0.0017015268216040713,0.0,0.8944160016766802,0.09958146661679212,0.9939974682934724,0.00008170151959702049
2024-06-11,17:05:00.000000000,308.14924774121636,465.28,0.5071955125933555,72.16131964177993,2.035013933584346,0.7559799321834481,0,-1.0,1.0,0.6446986958984365,608.1146569688409,0.0000526984018146089,0.0,-0.0016108825821340433,0.0,0.894463135970526,0.09958146661679212,0.9940446025873181,0.00004741892746130578
2024-06-11,17:06:00.000000000,308.14076540264176,465.1701,,,,,0,0.0,1.0,0.6446986958984365,608.0353222435871,0.00010256297458036048,0.0,-0.0015582690712571123,0.0,0.8945548747704035,0.09958146661679212,0.9941363413871956,0.00009228841405987364
2024-06-11,17:07:00.000000000,308.12781103736603,465.14,,,,,0,0.0,1.0,0.6446986958984365,608.0029624475649,0.000010609688672353781,0.0,-0.0014558659173879995,0.0,0.8945643657191251,0.09958146661679212,0.9941458323359172,9.546928652018402e-6
2024-06-11,17:08:00.000000000,308.12224738370793,465.165,,,,,0,0.0,1.0,0.6446986958984365,608.0135162613042,-0.0000356595648289042,0.0,-0.0014452716749997485,0.0,0.8945324659431322,0.09958146661679212,0.9941139325599243,-0.00003208762231390584
2024-06-11,17:09:00.000000000,308.15316549886995,465.12,,,,,0,0.0,1.0,0.6446986958984365,608.0154229351508,0.00009856615827552577,0.0,-0.0014808797020696707,0.0,0.894620636571753,0.09958146661679212,0.9942021031885451,0.00008869267971500865
2024-06-11,17:10:00.000000000,308.2210555453362,465.29,0.44518130537306116,101.08264596830455,2.512942291436957,0.9120554543074516,0,-1.0,1.0,0.6446986958984365,608.1929117599198,-0.00006859814778248586,0.0,-0.0013824595084171998,0.0,0.8945592672531162,0.09958146661679212,0.9941407338699083,-0.00006172720661115225
2024-06-11,17:11:00.000000000,308.38838320477987,465.5,,,,,0,0.0,1.0,0.6446986958984365,608.495626145502,0.00005251776646432577,0.0,-0.0014509628220379378,0.0,0.8946062475078023,0.09958146661679212,0.9941877141245944,0.00004725714688623509
2024-06-11,17:12:00.000000000,308.3476364130703,465.4949,,,,,0,0.0,1.0,0.6446986958984365,608.4515913904434,-0.00006155973313694197,0.0,-0.0013985212569003203,0.0,0.894551175785943,0.09958146661679212,0.9941326424027351,-0.00005539368579680008
2024-06-11,17:13:00.000000000,308.3803929559853,465.49,,,,,0,0.0,1.0,0.6446986958984365,608.4811889097485,0.000059027812619974616,0.0,-0.001459994897441974,0.0,0.8946039791851264,0.09958146661679212,0.9941854458019185,0.000053115044141113625
2024-06-11,17:14:00.000000000,308.3957958936326,465.5,,,,,0,0.0,1.0,0.6446986958984365,608.5030388343548,0.000014718533377166507,0.0,-0.0014010532651270724,0.0,0.8946171464436533,0.09958146661679212,0.9941986130604454,0.000013244268041298262
2024-06-11,17:15:00.000000000,308.4194288845364,465.555,0.4123357469577284,116.45446020963115,2.604846239587048,1.0452463338788969,0,-1.0,1.0,0.6446986958984365,608.562130253533,-0.000019433653763338775,0.0,-0.001386355353199198,0.0,0.8945997607637786,0.09958146661679212,0.9941812273805707,-0.00001748712947932011
2024-06-11,17:16:00.000000000,308.36325202330113,465.37,,,,,0,0.0,1.0,0.6446986958984365,608.3866841335566,0.0001036745376837904,0.0,-0.001405762065012639,0.0,0.8946925079803879,0.09958146661679212,0.99427397459718,0.00009329005019910947
2024-06-11,17:17:00.000000000,308.4580658072875,465.42,,,,,0,0.0,1.0,0.6446986958984365,608.5137328523379,0.00010286032029209782,0.0,-0.0013022332690608707,0.0,0.8947845363383218,0.09958146661679212,0.9943660029551139,0.00009255834939374265
2024-06-11,17:18:00.000000000,308.4398274415049,465.305,,,,,0,0.0,1.0,0.6446986958984365,608.4213541365269,0.00009186643000439572,0.0,-0.001199506896899849,0.0,0.8948667369992984,0.09958146661679212,0.9944482036160905,0.00008266640324825103
2024-06-11,17:19:00.000000000,308.4500560776536,465.31,,,,,0,0.0,1.0,0.6446986958984365,608.4348062661551,0.000011513637089756467,0.0,-0.001107750661311746,0.0,0.8948770401701519,0.09958146661679212,0.994458506786944,0.000010360691301992514
2024-06-11,17:20:00.000000000,308.4237004902087,465.23,0.4054213866003774,119.80950880211512,2.4619134981349013,1.1484077263997707,0,-1.0,1.0,0.6446986958984365,608.3568747830384,0.00004145112667333711,0.0,-0.0010962497784611225,0.0,0.894914133831701,0.09958146661679212,0.9944956004484932,0.00003730036124783627
2024-06-11,17:21:00.000000000,308.3673967443723,465.13,,,,,0,0.0,1.0,0.6446986958984365,608.2361011676121,0.000013423245617695402,0.0,-0.0010548440925761682,0.0,0.8949261464839262,0.09958146661679212,0.9945076131007183,0.000012079140641498102
2024-06-11,17:22:00.000000000,308.39758660418516,465.0597,,,,,0,0.0,1.0,0.6446986958984365,608.2209687091033,0.00012414945115807807,0.0,-0.001041435006389868,0.0,0.8950372510738392,0.09958146661679212,0.9946187176906314,0.00011171818943308962
2024-06-11,17:23:00.000000000,308.3431139678227,464.9799,,,,,0,0.0,1.0,0.6446986958984365,608.1150491168082,-4.974640115031651e-6,0.0,-0.0009174148488162448,0.0,0.8950327985856256,0.09958146661679212,0.9946142652024177,-4.476577943373011e-6
2024-06-11,17:24:00.000000000,308.27937735254346,464.82,,,,,0,0.0,1.0,0.6446986958984365,607.9482251800548,0.0000647093115884242,0.0,-0.0009223849251225325,0.0,0.8950907155418711,0.09958146661679212,0.9946721821586633,0.0000582305706562403
2024-06-11,17:25:00.000000000,308.30240860260454,464.93,0.4236948410891923,111.31396613500635,2.1624783692905085,1.2223870585013605,0,-1.0,1.0,0.6446986958984365,608.0421732866646,-0.00007876592858471938,0.0,-0.0008577353004276533,0.0,0.8950202128904939,0.09958146661679212,0.9946016795072861,-0.0000708802886436369
2024-06-11,17:26:00.000000000,308.2893014109049,464.95,,,,,0,0.0,1.0,0.6446986958984365,608.041960068883,-0.00004276210887985643,0.0,-0.0009364336686948915,0.0,0.8949819399387007,0.09958146661679212,0.9945634065554928,-0.00003848068285207516
2024-06-11,17:27:00.000000000,308.2667930105253,465.0313,,,,,0,0.0,1.0,0.6446986958984365,608.0718656724799,-0.00012321913498805598,0.0,-0.0009791557336962242,0.0,0.8948716610382316,0.09958146661679212,0.9944531276550237,-0.00011088171929735506
2024-06-11,17:28:00.000000000,308.21464152808073,464.97,,,,,0,0.0,1.0,0.6446986958984365,607.9801941599768,-0.000020772959742263317,0.0,-0.001102254217961729,0.0,0.8948530719052423,0.09958146661679212,0.9944345385220345,-0.000018692819673741936
2024-06-11,17:29:00.000000000,308.2116696269042,465.05,,,,,0,0.0,1.0,0.6446986958984365,608.0287981544722,-0.00008971969378667529,0.0,-0.001123004280621509,0.0,0.8947727859616469,0.09958146661679212,0.994354252578439,-0.0000807352726452575
2024-06-11,17:30:00.000000000,308.2976429144654,465.22,0.41913991388701644,113.30537217594764,2.071137032927532,1.2837704689604477,0,-1.0,1.0,0.6446986958984365,608.2243702203361,-0.00003885587461186733,0.0,-0.0012126232188079955,0.0,0.8947380187824695,0.09958146661679212,0.9943194853992616,-0.00003496458036683829
2024-06-11,17:31:00.000000000,308.31418541314497,465.18,,,,,0,0.0,1.0,0.6446986958984365,608.2151247711797,0.00006959676163612502,0.0,-0.0012514319758840653,0.0,0.8948002896510896,0.09958146661679212,0.9943817562678817,0.00006262662004968279
2024-06-11,17:32:00.000000000,308.3198061206787,465.19,,,,,0,0.0,1.0,0.6446986958984365,608.2271924656725,-1.3585315320455967e-6,0.0,-0.0011819223098606946,0.0,0.8947990740366812,0.09958146661679212,0.9943805406534734,-1.222482613638076e-6
2024-06-11,17:33:00.000000000,308.3418277990727,465.16,,,,,0,0.0,1.0,0.6446986958984365,608.2298731831895,0.00006800524505199464,0.0,-0.001183279235714041,0.0,0.8948599250669833,0.09958146661679212,0.9944413916837754,0.0000611949126257819
2024-06-11,17:34:00.000000000,308.3291801397345,465.195,,,,,0,0.0,1.0,0.6446986958984365,608.2397899782077,-0.00005789277253079162,0.0,-0.0011153544598565546,0.0,0.8948081191448946,0.09958146661679212,0.9943895857616867,-0.000052095500571469016
2024-06-11,17:35:00.000000000,308.39860278403194,465.3695,0.40623183987030664,119.35069457950726,2.050072517871274,1.3381339470383034,0,-1.0,1.0,0.6446986958984365,608.4217125449394,-0.00007082285448369613,0.0,-0.0011731826614251872,0.0,0.8947447462796816,0.09958146661679212,0.9943262128964737,-0.00006373041926461871
2024-06-11,17:36:00.000000000,308.4001143634122,465.44,,,,,0,0.0,1.0,0.6446986958984365,608.4686753823805,-0.00007221911673205772,0.0,-0.0012439224277639438,0.0,0.8946801286044046,0.09958146661679212,0.9942615952211967,-0.00006498639424254808
2024-06-11,17:37:00.000000000,308.46756188931454,465.55,,,,,0,0.0,1.0,0.6446986958984365,608.6070397648316,-5.701740758097429e-6,0.0,-0.0013160517095169855,0.0,0.8946750273702498,0.09958146661679212,0.994256493987042,-5.130676050726474e-6
2024-06-11,17:38:00.000000000,308.5281269932137,465.69,,,,,0,0.0,1.0,0.6446986958984365,608.7578626861566,-0.0000487879889429181,0.0,-0.0013217459464894832,0.0,0.894631377974907,0.09958146661679212,0.9942128445916991,-0.000043901544125511526
2024-06-11,17:39:00.000000000,308.5550822624753,465.7001,,,,,0,0.0,1.0,0.6446986958984365,608.7913294122468,0.00003358283101727962,0.0,-0.0013704694501057713,0.0,0.8946614222292962,0.09958146661679212,0.9942428888460884,0.000030219137232709205
2024-06-11,17:40:00.000000000,308.5120422976065,465.55,0.379488926011434,131.8409727929834,2.118867088945756,1.390436308715078,0,-1.0,1.0,0.6446986958984365,608.6515201731236,0.0000882557073167358,0.0,-0.0013369326433324558,0.0,0.894740381205924,0.09958146661679212,0.9943218478227162,0.00007941618442897364
2024-06-11,17:41:00.000000000,308.56223004017346,465.51,,,,,0,0.0,1.0,0.6446986958984365,608.6759199678547,0.0001248262558865309,0.0,-0.001248794927951824,0.0,0.8948520682977005,0.09958146661679212,0.9944335349144926,0.00011232488959285158
2024-06-11,17:42:00.000000000,308.5493611913162,465.5499,,,,,0,0.0,1.0,0.6446986958984365,608.6887745969638,-0.00006340373515285381,0.0,-0.0011241245544605372,0.0,0.8947953313341611,0.09958146661679212,0.9943767979509532,-0.00005705455573181135
2024-06-11,17:43:00.000000000,308.57001207733686,465.5503,,,,,0,0.0,1.0,0.6446986958984365,608.7096833624628,0.00003350317501057147,0.0,-0.0011874570159179365,0.0,0.8948253098187454,0.09958146661679212,0.9944067764355375,0.000030148012952512445
2024-06-11,17:44:00.000000000,308.6479322042046,465.64,,,,,0,0.0,1.0,0.6446986958984365,608.8454329623526,0.000033005313361685856,0.0,-0.001153993624487537,0.0,0.8948548438085,0.09958146661679212,0.9944363104252921,0.00002970010910469358
2024-06-11,17:45:00.000000000,308.586201502306,465.57,0.3489901700742297,146.10684802084685,2.1806074511647484,1.4392475225616217,0,-1.0,1.0,0.6446986958984365,608.738573351741,-0.000027267664807789546,0.0,-0.001121026399046987,0.0,0.8948304432065675,0.09958146661679212,0.9944119098233596,-0.000024537118844849803
2024-06-11,17:46:00.000000000,308.6050097333775,465.63,,,,,0,0.0,1.0,0.6446986958984365,608.7960635045665,-0.00003264733261919015,0.0,-0.0011482634960826577,0.0,0.8948012293794503,0.09958146661679212,0.9943826959962424,-0.00002937799399684362
2024-06-11,17:47:00.000000000,308.59839206709864,465.62,,,,,0,0.0,1.0,0.6446986958984365,608.7829988513287,-2.803554920170627e-7,0.0,-0.001180873340961619,0.0,0.8948009785170113,0.09958146661679212,0.9943824451338035,-2.522795699714865e-7
2024-06-11,17:48:00.000000000,308.59377245316523,465.61,,,,,0,0.0,1.0,0.6446986958984365,608.7719322504363,3.0016820919714273e-6,0.0,-0.0011811533653893758,0.0,0.8948036644250844,0.09958146661679212,0.9943851310418765,2.701081546850965e-6
2024-06-11,17:49:00.000000000,308.56047425103264,465.6,,,,,0,0.0,1.0,0.6446986958984365,608.7321870613447,-0.000044107183250555785,0.0,-0.0011781552287443153,0.0,0.8947641971558844,0.09958146661679212,0.9943456637726765,-0.00003969012404545778
2024-06-11,17:50:00.000000000,308.58247016002156,465.59,0.318192108471581,160.43540637673814,2.2134801840600784,1.4832011915639676,0,-1.0,1.0,0.6446986958984365,608.7477359833746,0.000046724810273695106,0.0,-0.001222210446886196,0.0,0.8948060048432362,0.09958146661679212,0.9943874714600284,0.000042045426329133
2024-06-11,17:51:00.000000000,308.5963537496882,465.68,,,,,0,0.0,1.0,0.6446986958984365,608.8196424556721,-0.0000725083484588953,0.0,-0.00117554274416376,0.0,0.894741123937634,0.09958146661679212,0.9943225905544262,-0.00006524710685154863
2024-06-11,17:52:00.000000000,308.64971654918537,465.81,,,,,0,0.0,1.0,0.6446986958984365,608.9568160856361,-0.0000500115778900058,0.0,-0.001247965855959543,0.0,0.8946963765222229,0.09958146661679212,0.994277843139015,-0.000045002915388064116
2024-06-11,17:53:00.000000000,308.66405834486744,465.88,,,,,0,0.0,1.0,0.6446986958984365,609.016286790031,-0.00005055713675846335,0.0,-0.001297915021107987,0.0,0.8946511432351577,0.09958146661679212,0.9942326098519498,-0.000045493608629935566
2024-06-11,17:54:00.000000000,308.7484141204012,466.09,,,,,0,0.0,1.0,0.6446986958984365,609.2360292917035,-0.00008379242347331199,0.0,-0.0013484065389992583,0.0,0.8945761782477029,0.09958146661679212,0.994157644864495,-0.00007539984779418346
2024-06-11,17:55:00.000000000,308.70819180417794,466.06,0.3152352411985874,161.78965529116428,2.0765200640549573,1.5174422674991226,0,-1.0,1.0,0.6446986958984365,609.1764660146032,-0.000034274656032072434,0.0,-0.0014320859762207983,0.0,0.8945455169568989,0.09958146661679212,0.994126983573691,-0.000030841477669427936
2024-06-11,17:56:00.000000000,308.73290435305086,466.12,,,,,0,0.0,1.0,0.6446986958984365,609.2398604852301,-0.000022931570177730488,0.0,-0.0014663115479987,0.0,0.8945250036235995,0.09958146661679212,0.9941064702403917,-0.00002063452017527073
2024-06-11,17:57:00.000000000,308.7259559718672,466.13,,,,,0,0.0,1.0,0.6446986958984365,609.2393590910054,-0.000021987018597121484,0.0,-0.0014892094933502964,0.0,0.8945053356857093,0.09958146661679212,0.9940868023025015,-0.000019784538657569435
2024-06-11,17:58:00.000000000,308.70941307428495,466.12,,,,,0,0.0,1.0,0.6446986958984365,609.2163692064642,-0.000016571336819685347,0.0,-0.0015111637686705537,0.0,0.8944905125365047,0.09958146661679212,0.9940719791532968,-0.000014911322804318937
