date,time,PRICE_XLREsynprice_XLREsynprice_ON_XLRE,PRICE_XLRE_XLREsynprice_ON_XLRE,BETA_XLREsynprice_ON_XLRE,SPREAD_XLREsynprice_ON_XLRE,Z_XLREsynprice_ON_XLRE,Z_VOL_XLREsynprice_ON_XLRE,market_close,SIGNAL_XLREsynprice_ON_XLRE,POS_XLREsynprice_ON_XLRE,POS_BETA_XLREsynprice_ON_XLRE,PAIR_BASE_XLREsynprice_ON_XLRE,PAIR_RET_XLREsynprice_ON_XLRE,SL_XLREsynprice_ON_XLRE,LOSS_XLREsynprice_ON_XLRE,COOLDOWN_XLREsynprice_ON_XLRE,CAPITAL_XLREsynprice_ON_XLRE,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-12-01,16:23:00.000000000,217.9332180040145,48.36,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:24:00.000000000,217.9200851710118,48.3699,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:25:00.000000000,217.96526321051138,48.4,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:26:00.000000000,217.96375828241466,48.41,3.6673780529071434,40.425986741179855,-0.8245019225707898,0.47037743325662146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:27:00.000000000,217.9874975156179,48.4296,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:28:00.000000000,217.97021662511457,48.41,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:29:00.000000000,217.72089346967627,48.37,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:30:00.000000000,217.60565947904112,48.32,3.658501168893504,40.82688299810701,-0.6810572171411963,0.50246514218725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:31:00.000000000,217.64749811588982,48.34,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:32:00.000000000,217.68533868364202,48.37,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:33:00.000000000,217.67781647007587,48.36,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:34:00.000000000,217.67264950659592,48.37,3.6302716299509243,42.076410765869724,-0.4654938762412437,0.5463466311909856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:35:00.000000000,217.53757187679986,48.325,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:36:00.000000000,217.4960315604007,48.32,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:37:00.000000000,217.5530610451517,48.35,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:38:00.000000000,217.61082490372937,48.35,3.609107531642929,43.11047574879373,-0.2314233390830907,0.6134189137878613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:39:00.000000000,217.79509174411217,48.35,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:40:00.000000000,217.7587166824196,48.34,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:41:00.000000000,217.75473023566934,48.34,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:42:00.000000000,217.78801214793532,48.355,3.6109248804344785,43.18173955452613,-0.057569856153189984,0.6986884967813712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:43:00.000000000,217.83438528291236,48.36,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:44:00.000000000,217.8516788154558,48.355,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:45:00.000000000,217.83273863266766,48.32,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:46:00.000000000,217.85117615876757,48.3,3.6365239951570327,42.2070671926829,-0.00506268880970654,0.7646230417802187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:47:00.000000000,217.87220451704354,48.32,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:48:00.000000000,218.02202207564753,48.34,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:49:00.000000000,218.14990922574304,48.3417,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:50:00.000000000,218.1230717320383,48.33,3.681998246376265,40.17209648467343,-0.625394765308709,0.7172665108170416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:51:00.000000000,218.01583825220683,48.3,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:52:00.000000000,218.0138544527743,48.29,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:53:00.000000000,218.09171837140127,48.26,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:54:00.000000000,218.16639685910698,48.27,3.727255100646379,38.25179315090625,-1.6201709210781496,0.6563654724220847,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:55:00.000000000,218.0794711829272,48.29,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:56:00.000000000,218.15663193662277,48.3,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:57:00.000000000,218.0212938214889,48.27,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:58:00.000000000,217.99650573047714,48.25,3.7568370014964123,36.729120408275236,-1.9781786703878683,0.6504428447364348,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,16:59:00.000000000,217.94155499347985,48.268,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-12-01,17:00:00.000000000,217.75512746699167,48.22,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
