date,time,PRICE_QQQsynprice_QQQsynprice_ON_QQQ,PRICE_QQQ_QQQsynprice_ON_QQQ,BETA_QQQsynprice_ON_QQQ,SPREAD_QQQsynprice_ON_QQQ,Z_QQQsynprice_ON_QQQ,Z_VOL_QQQsynprice_ON_QQQ,market_close,SIGNAL_QQQsynprice_ON_QQQ,POS_QQQsynprice_ON_QQQ,POS_BETA_QQQsynprice_ON_QQQ,PAIR_BASE_QQQsynprice_ON_QQQ,PAIR_RET_QQQsynprice_ON_QQQ,SL_QQQsynprice_ON_QQQ,LOSS_QQQsynprice_ON_QQQ,COOLDOWN_QQQsynprice_ON_QQQ,CAPITAL_QQQsynprice_ON_QQQ,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-08-10,13:44:00.000000000,244.18377465939895,371.51,,,,,0,0.0,1.0,0.627249366893535,477.2131869540161,-0.00015790975386111215,0.0,-0.0006205578817025659,0.0,0.9075192410126033,0.10068703140053581,1.008206272413139,-0.00014214194443587115
2023-08-10,13:45:00.000000000,244.507470943044,372.209,0.8226242732691661,-61.68068718619904,-2.617151167897881,1.2178110443742667,0,1.0,1.0,0.627249366893535,477.97533054511985,-0.0002404607143108913,0.0,-0.0007783696434212617,0.0,0.9073010182876585,0.10068703140053581,1.0079880496881943,-0.00021644650595403013
2023-08-10,13:46:00.000000000,244.65855281613148,372.69,,,,,0,0.0,1.0,0.627249366893535,478.4281193636831,-0.0003151314780546064,0.0,-0.0010186431904116722,0.0,0.9070150991767251,0.10068703140053581,1.0077021305772609,-0.0002836532744826659
2023-08-10,13:47:00.000000000,244.85842893594133,372.84,,,,,0,0.0,1.0,0.627249366893535,478.7220828885269,0.00022111725982276208,0.0,-0.0013334536619321602,0.0,0.9072156558700729,0.10068703140053581,1.0079026872706087,0.00019902378615886557
2023-08-10,13:48:00.000000000,244.90958700591457,372.93,0.8128566234337703,-58.22903357124139,-2.194881069079012,1.2080539543086866,0,1.0,1.0,0.627249366893535,478.8296934015206,-0.00001105938755793602,0.0,-0.0011126312517292236,0.0,0.907205622620536,0.10068703140053581,1.0078926540210718,-9.954581591737785e-6
2023-08-10,13:49:00.000000000,244.8357500146645,372.84,,,,,0,0.0,1.0,0.627249366893535,478.6994039672501,-0.00003630632867840278,0.0,-0.0011236783342669643,0.0,0.9071726853150223,0.10068703140053581,1.007859716715558,-0.000032679378485669526
2023-08-10,13:50:00.000000000,244.81888553616554,372.925,,,,,0,0.0,1.0,0.627249366893535,478.73585568493706,-0.00014660698154897984,0.0,-0.0011599438663103534,0.0,0.9070396874658845,0.10068703140053581,1.0077267188664203,-0.00013196067560989624
2023-08-10,13:51:00.000000000,244.76604778105312,372.82,0.8044468965423287,-55.147844187857885,-1.8860888718294402,1.1903095935197312,0,1.0,1.0,0.627249366893535,478.61715674630085,0.000027203787342746962,0.0,-0.0013063807919904136,0.0,0.9070643623806538,0.10068703140053581,1.0077513937811897,0.00002448572049095383
2023-08-10,13:52:00.000000000,244.7745708642149,372.88,,,,,0,0.0,1.0,0.627249366893535,478.66331479147624,-0.00006082497971811597,0.0,-0.0012792125431528856,0.0,0.9070091902092089,0.10068703140053581,1.0076962216097447,-0.00005474779969095875
2023-08-10,13:53:00.000000000,244.85121004037188,372.94,,,,,0,0.0,1.0,0.627249366893535,478.77758892964687,0.00008148569764609389,0.0,-0.001339959714794059,0.0,0.9070830984858446,0.10068703140053581,1.0077701298863804,0.00007334380644754769
2023-08-10,13:54:00.000000000,245.01262437040612,373.2588,0.7899715687471093,-49.85121541425741,-1.581186901295754,1.1711126634107931,0,0.0,1.0,0.627249366893535,479.13897035784674,-0.00008052333489048015,0.0,-0.00125858320470007,0.0,0.9070100571297317,0.10068703140053581,1.0076970885302674,-0.00007247819115377363
2023-08-10,13:55:00.000000000,244.98575585950175,373.17,,,,,0,0.0,1.0,0.627249366893535,479.0564021031622,0.000060173007539422924,0.0,-0.001339005194273657,0.0,0.9070646346527377,0.10068703140053581,1.0077516660532735,0.00005416064373638773
2023-08-10,13:56:00.000000000,245.03135838362792,373.3401,,,,,0,0.0,1.0,0.627249366893535,479.20869974459697,-0.00012752693193163235,0.0,-0.001278912758703954,0.0,0.9069489594828167,0.10068703140053581,1.0076359908833525,-0.00011478539189518237
2023-08-10,13:57:00.000000000,245.04841703604183,373.35,0.7771621932907041,-45.10508782904259,-1.3384861992310086,1.154120554063142,0,0.0,1.0,0.627249366893535,479.2319681657432,0.000022639162618380243,0.0,-0.0014062765948151812,0.0,0.906969492047797,0.10068703140053581,1.0076565234483328,0.000020376966648687052
2023-08-10,13:58:00.000000000,245.16414870119735,373.7,,,,,0,0.0,1.0,0.627249366893535,479.56723710931135,-0.0002166082819025927,0.0,-0.0013836692691213681,0.0,0.9067730349443864,0.10068703140053581,1.0074600663449222,-0.0001949643542605561
2023-08-10,13:59:00.000000000,245.16561020016402,373.91,,,,,0,0.0,1.0,0.627249366893535,479.70042097532576,-0.00027162169973530534,0.0,-0.001599977836800881,0.0,0.9065267357113608,0.10068703140053581,1.0072137671118966,-0.0002444754300974295
2023-08-10,14:00:00.000000000,245.2439977062459,374.11,0.7501432772583946,-35.39210374889214,-0.996816414043306,1.141122174586834,0,0.0,1.0,0.627249366893535,479.9042583547863,-0.00009810782988504462,0.0,-0.0018711649478365677,0.0,0.9064377983405874,0.10068703140053581,1.007124829741123,-0.00008830039230753846
2023-08-10,14:01:00.000000000,245.28166581393296,374.17,,,,,0,0.0,1.0,0.627249366893535,479.979561424487,6.906726264385049e-8,0.0,-0.001969089201789176,0.0,0.9064378609457647,0.10068703140053581,1.0071248923463005,6.21622818123417e-8
2023-08-10,14:02:00.000000000,245.37429062068102,374.275,,,,,0,0.0,1.0,0.627249366893535,480.13804741475883,0.000055759922661790245,0.0,-0.001969020270526256,0.0,0.9064884038507888,0.10068703140053581,1.0071754352513245,0.00005018533987992447
2023-08-10,14:03:00.000000000,245.3277645379041,374.0801,0.7348283964916685,-29.55691550453895,-0.7825950076940481,1.1283538403390592,0,0.0,1.0,0.627249366893535,479.9692704303744,0.0001577146806805338,0.0,-0.0019133701402824776,0.0,0.9066313703799428,0.10068703140053581,1.0073184017804786,0.0001419479905389636
2023-08-10,14:04:00.000000000,245.3375707323453,374.09,,,,,0,0.0,1.0,0.627249366893535,479.9852863935478,7.493033263914451e-6,0.0,-0.0017559572261626188,0.0,0.9066381637989591,0.10068703140053581,1.007325195199495,6.744063251927033e-6
2023-08-10,14:05:00.000000000,245.35997571931833,374.2,,,,,0,0.0,1.0,0.627249366893535,480.07668881087915,-0.00009707056592374673,0.0,-0.0017484773503446682,0.0,0.9065501559193111,0.10068703140053581,1.007237187319847,-0.00008736789277935583
2023-08-10,14:06:00.000000000,245.2920774724059,374.09,0.7222215678947456,-24.883788861339468,-0.6092359635260801,1.116087610635641,0,0.0,1.0,0.627249366893535,479.9397931336084,2.2895997066851663e-6,0.0,-0.0018453781905825029,0.0,0.9065522315562822,0.10068703140053581,1.0072392629568179,2.060723131648164e-6
2023-08-10,14:07:00.000000000,245.09973032615883,373.82,,,,,0,0.0,1.0,0.627249366893535,479.5780886583001,-0.000047901460797281924,0.0,-0.0018430928160531046,0.0,0.9065088063801017,0.10068703140053581,1.0071958377806376,-0.00004311306933449051
2023-08-10,14:08:00.000000000,245.1374009137679,373.974,,,,,0,0.0,1.0,0.627249366893535,479.7123556484107,-0.00012287011497412876,0.0,-0.0018909059900120706,0.0,0.9063974235388367,0.10068703140053581,1.0070844549393725,-0.00011058707461553766
2023-08-10,14:09:00.000000000,245.09448498592926,373.97,0.7102917464501035,-20.533319434015965,-0.44790349994647594,1.1017918496632035,0,0.0,1.0,0.627249366893535,479.66693072310454,-0.00008423158147860203,0.0,-0.0020135437691498614,0.0,0.9063210762504038,0.10068703140053581,1.0070081076509396,-0.00007581021438510984
2023-08-10,14:10:00.000000000,245.1258175641109,373.7699,,,,,0,0.0,1.0,0.627249366893535,479.5727507029708,0.00032698767926440714,0.0,-0.002097605746652409,0.0,0.9066174320757954,0.10068703140053581,1.007304463476331,0.0002942933856637567
2023-08-10,14:11:00.000000000,245.01032134864485,373.659,,,,,0,0.0,1.0,0.627249366893535,479.3876925327163,-0.00009578163190091413,0.0,-0.0017713039586231272,0.0,0.9065305947786413,0.10068703140053581,1.0072176261791772,-0.00008620759691084581
2023-08-10,14:12:00.000000000,245.12933171282143,373.88,0.7031570562211683,-17.767028467149004,-0.33261357845811296,1.092679737678848,0,0.0,1.0,0.627249366893535,479.64532500697635,-0.000040909990415662675,0.0,-0.0018669159321402784,0.0,0.9064935086206974,0.10068703140053581,1.0071805400212333,-0.000036820402046218586
2023-08-10,14:13:00.000000000,245.23715697628856,373.81,,,,,0,0.0,1.0,0.627249366893535,479.7092428147609,0.00031634357980552577,0.0,-0.0019077495470430916,0.0,0.906780272022285,0.10068703140053581,1.0074673034228208,0.00028471896565978444
2023-08-10,14:14:00.000000000,245.15004293894586,373.6401,,,,,0,0.0,1.0,0.627249366893535,479.515559109983,0.00004055712993632513,0.0,-0.0015920094715586863,0.0,0.9068170484276009,0.10068703140053581,1.0075040798281367,0.00003650382021433109
2023-08-10,14:15:00.000000000,245.22115537466428,373.82,0.7002891537936772,-16.56093609648812,-0.259312662068031,1.0819225444749716,0,0.0,1.0,0.627249366893535,479.69951370680553,-0.00008702475778507565,0.0,-0.0015515169089574954,0.0,0.906738132893606,0.10068703140053581,1.0074251642941419,-0.0000783277562591337
2023-08-10,14:16:00.000000000,245.15176690823185,373.81,,,,,0,0.0,1.0,0.627249366893535,479.6238527467042,-0.0001315739769585436,0.0,-0.0016384066463593916,0.0,0.9066188297514013,0.10068703140053581,1.007305861151937,-0.00011842382584165888
2023-08-10,14:17:00.000000000,245.31575606529694,374.12,,,,,0,0.0,1.0,0.627249366893535,479.98228920750626,-0.00006350423670026237,0.0,-0.0017697650516396157,0.0,0.9065612556146398,0.10068703140053581,1.0072482870151758,-0.000057156558878132
2023-08-10,14:18:00.000000000,245.17995109834038,373.69,0.6975436532442065,-15.485136682487166,-0.18842953567846296,1.074799023735546,0,0.0,1.0,0.627249366893535,479.57676701278547,0.0002789941708657157,0.0,-0.0018331569007611348,0.0,0.9068141809204889,0.10068703140053581,1.0075012123210247,0.00025110522312078303
2023-08-10,14:19:00.000000000,245.17610404503867,373.64,,,,,0,0.0,1.0,0.627249366893535,479.5415574911391,0.00005737437035237072,0.0,-0.0015546741699851152,0.0,0.906866208813146,0.10068703140053581,1.0075532402136818,0.00005164052610632097
2023-08-10,14:20:00.000000000,245.06044097494436,373.52,,,,,0,0.0,1.0,0.627249366893535,479.3506244970175,-0.00008423283745921305,0.0,-0.0014973889980842703,0.0,0.9067898208991818,0.10068703140053581,1.0074768522997175,-0.00007581526307041439
2023-08-10,14:21:00.000000000,245.10706649160846,373.52,0.6964932361401883,-15.047087071474664,-0.13253020824700604,1.065728819181221,0,0.0,1.0,0.627249366893535,479.3972500136816,0.00009726808369767282,0.0,-0.001581495706219238,0.0,0.9068780226073773,0.10068703140053581,1.007565054007913,0.00008754713122612599
2023-08-10,14:22:00.000000000,245.0107630280773,373.4,,,,,0,0.0,1.0,0.627249366893535,479.22567662612323,-0.00004387496904361926,0.0,-0.0014843814515782539,0.0,0.906838233362209,0.10068703140053581,1.0075252647627448,-0.0000394904974224313
2023-08-10,14:23:00.000000000,245.02303359936093,373.35,,,,,0,0.0,1.0,0.627249366893535,479.20658472906223,0.00009104904381473013,0.0,-0.0015281912934316244,0.0,0.9069208001162512,0.10068703140053581,1.0076078315167871,0.000081950058157323
2023-08-10,14:24:00.000000000,245.16290076768786,373.725,0.693062484372632,-13.851876204474024,-0.04960287270648653,1.0575773069170862,0,0.0,1.0,0.627249366893535,479.58167040997427,-0.00019897753348288965,0.0,-0.0014372813899731218,0.0,0.9067403432523797,0.10068703140053581,1.0074273746529157,-0.0001790943442746191
2023-08-10,14:25:00.000000000,245.09702065446982,373.54,,,,,0,0.0,1.0,0.627249366893535,479.3997491638809,0.00010459327941864894,0.0,-0.0016359729367501075,0.0,0.9068351821984616,0.10068703140053581,1.0075222135989974,0.00009413973500018192
2023-08-10,14:26:00.000000000,245.09399815828127,373.31,,,,,0,0.0,1.0,0.627249366893535,479.2524593133069,0.0002946285609104482,0.0,-0.0015315507691060493,0.0,0.9071023617431757,0.10068703140053581,1.0077893931437116,0.00026518476824429025
2023-08-10,14:27:00.000000000,244.96685874205275,373.18,0.6928337500351853,-13.584840096077698,0.009698241662646913,1.0514194667147816,0,0.0,1.0,0.627249366893535,479.04377747938213,-0.0000951419187241723,0.0,-0.001237373446794643,0.0,0.9070160582840002,0.10068703140053581,1.007703089684536,-0.00008563640356084725
2023-08-10,14:28:00.000000000,245.09444261612438,373.29,,,,,0,0.0,1.0,0.627249366893535,479.2403587838121,0.00012229872606130538,0.0,-0.0013323976394349346,0.0,0.9071269851924456,0.10068703140053581,1.0078140165929814,0.00011007896034149464
2023-08-10,14:29:00.000000000,245.11381025137752,373.345,,,,,0,0.0,1.0,0.627249366893535,479.29422513424436,-0.000031573050242305024,0.0,-0.0012102618639073803,0.0,0.907098344426566,0.10068703140053581,1.0077853758271018,-0.000028418701673180955
2023-08-10,14:30:00.000000000,245.30925141085933,373.65,0.6920923113343133,-13.29104071920679,0.07215276212365408,1.0580087981948274,0,0.0,1.0,0.627249366893535,479.6809773506287,8.617050577164302e-6,0.0,-0.001241796702491027,0.0,0.9071061609388783,0.10068703140053581,1.0077931923394141,7.756127941311325e-6
2023-08-10,14:31:00.000000000,245.1882448747022,373.34,,,,,0,0.0,1.0,0.627249366893535,479.36552351073453,0.00015310335628798474,0.0,-0.0012331903525389931,0.0,0.9072450419366276,0.10068703140053581,1.0079320733371633,0.00013780704097313975
2023-08-10,14:32:00.000000000,245.25269480263336,373.58,,,,,0,0.0,1.0,0.627249366893535,479.58051328672013,-0.00017959138882746916,0.0,-0.0010802758018328973,0.0,0.9070821085395393,0.10068703140053581,1.0077691399400752,-0.00016165116816712114
2023-08-10,14:33:00.000000000,245.24240737634045,373.66,0.6895209250285868,-12.403981469841312,0.16002509988784486,1.0722707265601459,0,0.0,1.0,0.627249366893535,479.6204058097788,-0.000126083887833626,0.0,-0.001259673182428811,0.0,0.9069677401007104,0.10068703140053581,1.007654771501246,-0.0001134867444303481
2023-08-10,14:34:00.000000000,245.27672483906517,373.67,,,,,0,0.0,1.0,0.627249366893535,479.6609957661724,0.00005847326076222355,0.0,-0.0013855982457701144,0.0,0.9070207734618803,0.10068703140053581,1.0077078048624162,0.00005263048681952665
2023-08-10,14:35:00.000000000,245.29857169798566,373.74,,,,,0,0.0,1.0,0.627249366893535,479.72675008077545,-0.000045992058884884134,0.0,-0.001327206005455439,0.0,0.9069790577090574,0.10068703140053581,1.0076660891095932,-0.00004139667532759049
2023-08-10,14:36:00.000000000,245.17946039197494,373.35,0.6877034089149621,-11.57460732642619,0.2524205232912939,1.0948566261987631,0,0.0,1.0,0.627249366893535,479.3630115216763,0.00026164050067381973,0.0,-0.00137313702340347,0.0,0.9072163601638171,0.10068703140053581,1.007903391564353,0.0002354971129071267
2023-08-10,14:37:00.000000000,244.82046743619296,372.77,,,,,0,0.0,1.0,0.627249366893535,478.640213933096,0.000010037647671237245,0.0,-0.0011118557909879367,0.0,0.9072254664820021,0.10068703140053581,1.007912497882538,9.034911739841016e-6
2023-08-10,14:38:00.000000000,244.7962676034157,372.5691,,,,,0,0.0,1.0,0.627249366893535,478.48999970250986,0.00021271627846528067,0.0,-0.0011018293037332594,0.0,0.907418448106961,0.10068703140053581,1.0081054795074968,0.00019146664553149878
2023-08-10,14:39:00.000000000,245.1381244315493,372.7426,0.6865479740503854,-10.767552440723847,0.34783285680014087,1.1274885247083746,0,0.0,1.0,0.627249366893535,478.94068429579943,0.0004870092648173615,0.0,-0.0008893474022970693,0.0,0.9078603692982552,0.10068703140053581,1.0085474006987911,0.00043836800838555865
2023-08-10,14:40:00.000000000,245.0594819439638,372.495,,,,,0,0.0,1.0,0.627249366893535,478.70673486497117,0.00016007087760776928,0.0,-0.000402771257904333,0.0,0.9080056913043141,0.10068703140053581,1.0086927227048499,0.0001440904076080894
2023-08-10,14:41:00.000000000,244.92749316865329,372.34,,,,,0,0.0,1.0,0.627249366893535,478.4775224377921,-0.00007262300884860514,0.0,-0.0002427648522453918,0.0,0.9079397491989599,0.10068703140053581,1.0086267805994957,-0.00006537382878834394
2023-08-10,14:42:00.000000000,244.91849525225172,372.49,0.6844028416410206,-10.014719230612059,0.4456665969424673,1.1649461986028156,0,0.0,1.0,0.627249366893535,478.5626119264246,-0.00021544443908340705,0.0,-0.0003153702307798767,0.0,0.9077441386289722,0.10068703140053581,1.008431170029508,-0.00019393751360771987
2023-08-10,14:43:00.000000000,244.93471965240812,372.27,,,,,0,0.0,1.0,0.627249366893535,478.4408414658644,0.00032225513867917965,0.0,-0.0005307467251008946,0.0,0.9080366638422513,0.10068703140053581,1.0087236952427872,0.0002900795036616027
2023-08-10,14:44:00.000000000,244.85860071809805,372.23,,,,,0,0.0,1.0,0.627249366893535,478.3396325568786,-0.00010665678013191095,0.0,-0.00020866262228114163,0.0,0.9079398155754442,0.10068703140053581,1.00862684697598,-0.00009601069873133544
2023-08-10,14:45:00.000000000,244.44667065942753,371.3499,0.6746426183208465,-6.081798189756967,0.6817115330047625,1.2108085283092256,0,0.0,1.0,0.627249366893535,477.3756603304051,0.00029291344391333383,0.0,-0.00031529714712963397,0.0,0.9082057633536905,0.10068703140053581,1.0088927947542263,0.00026367311066886835
2023-08-10,14:46:00.000000000,244.4395424234958,371.56,,,,,0,0.0,1.0,0.627249366893535,477.50031718645766,-0.0002909937381807985,0.0,-0.00002247605798944008,0.0,0.9079414811635749,0.10068703140053581,1.0086285125641106,-0.0002619526985323967
2023-08-10,14:47:00.000000000,244.58907719516142,371.84,,,,,0,0.0,1.0,0.627249366893535,477.82548178085347,-0.00005464928529954164,0.0,-0.0003134632557780792,0.0,0.9078918628105355,0.10068703140053581,1.0085788942110714,-0.00004919388300162558
2023-08-10,14:48:00.000000000,244.49065971369623,371.795,0.6660968012504254,-3.160800507205664,0.8861598370347463,1.2619142893682154,0,0.0,1.0,0.627249366893535,477.6988380778781,-0.00014689727239614538,0.0,-0.00036809541053473005,0.0,0.907758495972258,0.10068703140053581,1.008445527372794,-0.00013223243024710826
2023-08-10,14:49:00.000000000,244.4696976952808,371.66,,,,,0,0.0,1.0,0.627249366893535,477.5931973949321,0.0001333824599019982,0.0,-0.0005149386107190512,0.0,0.9078795750334476,0.10068703140053581,1.0085666064339835,0.00012006504853570869
2023-08-10,14:50:00.000000000,244.41895627998284,371.48,,,,,0,0.0,1.0,0.627249366893535,477.42955109359326,0.00013015987472594565,0.0,-0.0003816248345958062,0.0,0.9079977445252001,0.10068703140053581,1.0086847759257358,0.00011716577863911876
2023-08-10,14:51:00.000000000,244.36533038620104,371.29,0.650013924752651,3.0216602647892614,1.2356614962207193,1.3244037248416074,0,0.0,1.0,0.627249366893535,477.2567478201017,0.0001373008557552251,0.0,-0.00025151463211059433,0.0,0.9081224133925473,0.10068703140053581,1.008809444793083,0.00012359546839881943
2023-08-10,14:52:00.000000000,244.49534566262133,371.72,,,,,0,0.0,1.0,0.627249366893535,477.65648032428624,-0.00029271865087719424,0.0,-0.00011424830952955212,0.0,0.9078565890248677,0.10068703140053581,1.0085436204254035,-0.0002635030520894437
2023-08-10,14:53:00.000000000,244.5003320169668,371.64,,,,,0,0.0,1.0,0.627249366893535,477.6112867292802,0.00011549367792419668,0.0,-0.00040693351779574893,0.0,0.9079614407213619,0.10068703140053581,1.0086484721218976,0.00010396347205079252
2023-08-10,14:54:00.000000000,244.64643401575356,371.96,0.6311882882384345,9.869638322585445,1.6047917472899254,1.3998839562821381,0,0.0,1.0,0.627249366893535,477.9581085254729,-0.00011435617234509569,0.0,-0.0002914868381201918,0.0,0.907857609726364,0.10068703140053581,1.0085446411268997,-0.00010294071509319713
2023-08-10,14:55:00.000000000,244.85955713653706,372.26,,,,,0,0.0,1.0,0.627249366893535,478.35940645632445,0.00005219769320874499,0.0,-0.0004058096771462072,0.0,0.9079049977993539,0.10068703140053581,1.0085920291998898,0.00004698658944550668
2023-08-10,14:56:00.000000000,244.83256166063762,372.18,,,,,0,0.0,1.0,0.627249366893535,478.2822310310735,0.000048466640645333434,0.0,-0.0003536331662663539,0.0,0.9079490009046223,0.10068703140053581,1.0086360323051582,0.000043628250069879277
2023-08-10,14:57:00.000000000,244.83469917109826,372.11,0.5992151948611185,21.860733011327454,2.095112877402505,1.4877517480737237,0,-1.0,1.0,0.627249366893535,478.2404610858516,0.00009627153834240588,0.0,-0.00030518366503262673,0.0,0.9080364105516757,0.10068703140053581,1.0087234419522115,0.00008666123780405725
2023-08-10,14:58:00.000000000,244.90195357450668,372.16,,,,,0,0.0,1.0,0.627249366893535,478.3390779576047,0.00007504997586825555,0.0,-0.00020894150719119597,0.0,0.908104558662375,0.10068703140053581,1.008791590062911,0.00006755876572824629
2023-08-10,14:59:00.000000000,244.69944251673653,371.75,,,,,0,0.0,1.0,0.627249366893535,477.87939465940815,0.00011427287707625485,0.0,-0.00013390721237815928,0.0,0.9082083303829794,0.10068703140053581,1.0088953617835152,0.00010286735300578955
2023-08-10,15:00:00.000000000,244.54753465630236,371.39,0.5303371180320012,47.58563239039742,2.776682533801574,1.5732336016694666,0,-1.0,1.0,0.627249366893535,477.50167702689237,0.00015464552871165662,0.0,-0.00001964963726430735,0.0,0.9083487807404118,0.10068703140053581,1.0090358121409477,0.00013921201618391816
2023-08-10,15:01:00.000000000,244.44821017718786,371.18,,,,,0,0.0,1.0,0.627249366893535,477.2706301807302,0.0000678487416732546,0.0,0.0,0.0,0.9084104110621855,0.10068703140053581,1.0090974424627213,0.00006107842856713453
2023-08-10,15:02:00.000000000,244.32107376482412,370.84,,,,,0,0.0,1.0,0.627249366893535,476.93022898362267,0.00018046023981710177,0.0,0.0,0.0,0.908574343022818,0.10068703140053581,1.0092613744233538,0.0001624540443116182
2023-08-10,15:03:00.000000000,244.32049188148196,370.8899,0.35295822236297775,113.41185208509938,3.7332841692333165,1.6714327678994214,0,-1.0,1.0,0.627249366893535,476.9609468436885,-0.00006684756975487573,0.0,0.0,0.0,0.9085136070360453,0.10068703140053581,1.0092006384365813,-0.00006017864976482262
2023-08-10,15:04:00.000000000,244.36686723814017,371.0,,,,,0,0.0,1.0,0.627249366893535,477.07638235564167,-0.0000475611237918943,0.0,-0.00006684756975483541,0.0,0.9084703971079144,0.10068703140053581,1.0091574285084501,-0.00004281599365420076
2023-08-10,15:05:00.000000000,244.29293308848523,370.96,,,,,0,0.0,1.0,0.627249366893535,476.977358231311,-0.00010238229513273865,0.0,-0.00011440551420127676,0.0,0.9083773858235984,0.10068703140053581,1.0090644172241343,-0.00009216726913787566
2023-08-10,15:06:00.000000000,244.4332450774496,371.195,0.3422089990332751,117.40697568129306,3.045623453912445,1.6794188247084534,0,-1.0,1.0,0.627249366893535,477.2650738214953,-0.000014867817377964451,0.0,-0.00021677609623482752,0.0,0.9083638802345158,0.10068703140053581,1.0090509116350517,-0.000013384268488818285
2023-08-10,15:07:00.000000000,244.46437873223869,371.3215,,,,,0,0.0,1.0,0.627249366893535,477.3755545211965,-0.00010102015162545523,0.0,-0.00023164069062531212,0.0,0.9082721171776034,0.10068703140053581,1.008959148578139,-0.00009093996730444124
2023-08-10,15:08:00.000000000,244.47106607970753,371.28,,,,,0,0.0,1.0,0.627249366893535,477.3562110199392,0.00006853764480625632,0.0,-0.0003326374418731737,0.0,0.9083343680093579,0.10068703140053581,1.0090213994098938,0.0000616980695823341
2023-08-10,15:09:00.000000000,244.3726410897583,371.028,0.32086993511755246,125.32091080296304,2.700934522314552,1.6472242785311508,0,-1.0,1.0,0.627249366893535,477.09971918953283,0.000124942022605053,0.0,-0.00026412259525376847,0.0,0.9084478571424986,0.10068703140053581,1.0091348885430345,0.00011247445614836236
2023-08-10,15:10:00.000000000,244.39784131239858,371.11,,,,,0,0.0,1.0,0.627249366893535,477.17635386025836,-0.0000549868809178086,0.0,-0.0001392135726600019,0.0,0.908397904428358,0.10068703140053581,1.0090849358288938,-0.00004950053229531668
2023-08-10,15:11:00.000000000,244.41645838524335,371.37,,,,,0,0.0,1.0,0.627249366893535,477.35805576849543,-0.0003027554936007093,0.0,-0.00019419279865751093,0.0,0.908122881972417,0.10068703140053581,1.0088099133729527,-0.00027254638948228857
2023-08-10,15:12:00.000000000,244.4773217026929,371.3501,0.3115834616178259,128.7707720725671,2.4068714423139896,1.590616952477733,0,-1.0,1.0,0.627249366893535,477.4064368235438,0.00015364898311535463,0.0,-0.0004968894993215844,0.0,0.9082624141297758,0.10068703140053581,1.0089494455303116,0.00013831362629301654
2023-08-10,15:13:00.000000000,244.45372760006134,371.18,,,,,0,0.0,1.0,0.627249366893535,477.2761476036037,0.00017406764607101876,0.0,-0.000343316862772558,0.0,0.9084205132302182,0.10068703140053581,1.009107544630754,0.0001566967514009596
2023-08-10,15:14:00.000000000,244.37396050184435,370.9905,,,,,0,0.0,1.0,0.627249366893535,477.07751675036036,0.00008191621769836695,0.0,-0.00016930897705957904,0.0,0.9084949276027416,0.10068703140053581,1.0091819590032776,0.00007374275707230381
2023-08-10,15:15:00.000000000,244.2378761537512,370.8,0.30870863872306836,129.76871291523742,2.1592355950773925,1.526165975613134,0,-1.0,1.0,0.627249366893535,476.82194139787396,-0.0000347812318068955,0.0,-0.00008740662851225434,0.0,0.9084633290300693,0.10068703140053581,1.0091503604306051,-0.000031311075659378115
2023-08-10,15:16:00.000000000,244.2700424238113,370.78,,,,,0,0.0,1.0,0.627249366893535,476.8415626805962,0.00009376929523613941,0.0,-0.00012218482020898147,0.0,0.9085485149961803,0.10068703140053581,1.0092355463967162,0.0000844135516878959
2023-08-10,15:17:00.000000000,244.35980526003044,371.03,,,,,0,0.0,1.0,0.627249366893535,477.08813785853874,-0.00014061170575680257,0.0,-0.000028426982157325753,0.0,0.9084207624397238,0.10068703140053581,1.0091077938402595,-0.0001265834887730731
2023-08-10,15:18:00.000000000,244.36734468517042,370.81,0.3011309121902337,132.70499113590986,1.992505423179157,1.465206136529688,0,-1.0,1.0,0.627249366893535,476.9576824229622,0.00030504695947752516,0.0,-0.00016903469074780464,0.0,0.9086978734312322,0.10068703140053581,1.009384904831768,0.00027460990114241214
2023-08-10,15:19:00.000000000,244.2663774090499,370.71,,,,,0,0.0,1.0,0.627249366893535,476.7939902101523,-0.00008017973258524262,0.0,0.0,0.0,0.9086250142787398,0.10068703140053581,1.0093120456792755,-0.00007218173379034045
2023-08-10,15:20:00.000000000,244.02073019264267,370.17,,,,,0,0.0,1.0,0.627249366893535,476.2096283356226,0.0001951942424321001,0.0,-0.00008017973258522826,0.0,0.9088023726500567,0.10068703140053581,1.0094894040505924,0.00017572203965679842
2023-08-10,15:21:00.000000000,244.01505275164035,370.33,0.3063626493848896,130.5597728049342,1.787039018906489,1.402416046396641,0,0.0,1.0,0.627249366893535,476.30431079332317,-0.00022266945772567593,0.0,0.0,0.0,0.908600010118559,0.10068703140053581,1.0092870415190949,-0.0002004602828772063
2023-08-10,15:22:00.000000000,244.0694996863181,370.41,,,,,0,0.0,1.0,0.627249366893535,476.40893767735247,8.958527625131426e-6,0.0,-0.00022266945772564384,0.0,0.9086081498368497,0.10068703140053581,1.0092951812373854,8.064819972571456e-6
2023-08-10,15:23:00.000000000,243.98658566000304,370.12,,,,,0,0.0,1.0,0.627249366893535,476.14412133463827,0.00020778008608884172,0.0,-0.0002137129248911407,0.0,0.9087969405164439,0.10068703140053581,1.0094839719169797,0.0001870519973778772
